Stock,Type,Entry Time,Exit Time,Entry Price,Exit Price,Gain %
ESCORTS,LONG,2025-11-17 09:37:00,2025-11-17 09:58:00,3598.0,3610.1,0.3362979433018318
ESCORTS,SHORT,2025-11-18 09:58:00,2025-11-18 10:05:00,3566.8,3570.9,-0.11494897387013316
FEDERALBNK,LONG,2025-11-03 09:39:00,2025-11-03 09:50:00,238.04,237.86,-0.07561754327002958
FEDERALBNK,SHORT,2025-11-07 09:22:00,2025-11-07 09:27:00,232.56,233.31,-0.3224974200206398
FEDERALBNK,SHORT,2025-11-12 09:29:00,2025-11-12 09:43:00,234.3,234.16,0.0597524541186576
FEDERALBNK,LONG,2025-11-18 09:32:00,2025-11-18 09:43:00,242.99,243.13,0.057615539734139826
FEDERALBNK,LONG,2025-11-19 09:27:00,2025-11-19 09:32:00,246.69,246.37,-0.12971745915926594
FORTIS,SHORT,2025-11-14 09:40:00,2025-11-14 09:44:00,942.8,944.8,-0.21213406873143828
FORTIS,SHORT,2025-11-18 09:17:00,2025-11-18 09:23:00,936.7,939.3,-0.2775701932315479
FORTIS,LONG,2025-11-20 09:54:00,2025-11-20 10:02:00,937.5,938.0,0.05333333333333334
GLENMARK,SHORT,2025-11-04 09:18:00,2025-11-04 09:33:00,1881.0,1875.1,0.3136629452418974
GLENMARK,SHORT,2025-11-04 09:59:00,2025-11-04 10:09:00,1868.9,1874.4,-0.2942907592701589
GLENMARK,SHORT,2025-11-17 09:16:00,2025-11-17 09:23:00,1843.4,1845.9,-0.13561896495605943
GMRAIRPORT,LONG,2025-11-04 09:53:00,2025-11-04 09:59:00,95.95,95.8,-0.15633142261595173
GMRAIRPORT,LONG,2025-11-06 09:39:00,2025-11-06 09:57:00,95.39,96.08,0.7233462627109736
GMRAIRPORT,LONG,2025-11-14 09:16:00,2025-11-14 09:20:00,98.69,96.9,-1.8137602593981073
GMRAIRPORT,LONG,2025-11-18 09:16:00,2025-11-18 09:42:00,98.13,100.92,2.8431672271476676
GMRAIRPORT,LONG,2025-11-21 09:58:00,2025-11-21 10:11:00,104.67,104.75,0.07643068692079706
GODREJCP,LONG,2025-11-11 09:53:00,2025-11-11 09:58:00,1138.4,1135.5,-0.25474349964863763
GODREJCP,SHORT,2025-11-21 09:16:00,2025-11-21 09:26:00,1122.0,1120.5,0.1336898395721925
GODREJPROP,LONG,2025-11-13 09:46:00,2025-11-13 10:01:00,2210.1,2220.0,0.4479435319668834
GRASIM,SHORT,2025-11-06 09:16:00,2025-11-06 09:31:00,2789.3,2780.9,0.3011508263722113
GRASIM,SHORT,2025-11-06 09:54:00,2025-11-06 09:58:00,2756.0,2758.6,-0.09433962264150614
GRASIM,SHORT,2025-11-14 09:54:00,2025-11-14 10:05:00,2762.5,2765.0,-0.09049773755656108
GRASIM,SHORT,2025-11-21 09:57:00,2025-11-21 10:00:00,2740.8,2745.0,-0.15323992994745395
HAL,LONG,2025-11-10 09:17:00,2025-11-10 09:43:00,4673.1,4718.0,0.9608183004857511
HAL,LONG,2025-11-12 09:59:00,2025-11-12 10:03:00,4901.9,4890.0,-0.24276301026131983
HAL,SHORT,2025-11-14 09:54:00,2025-11-14 10:01:00,4720.6,4729.0,-0.1779434817607854
HAL,SHORT,2025-11-24 09:16:00,2025-11-24 09:28:00,4446.8,4464.0,-0.38679499865071104
HAVELLS,SHORT,2025-11-04 09:16:00,2025-11-04 09:31:00,1492.9,1492.5,0.02679348918213483
HAVELLS,SHORT,2025-11-10 09:16:00,2025-11-10 09:26:00,1438.3,1438.0,0.020857957310710877
HCLTECH,LONG,2025-11-10 09:50:00,2025-11-10 10:35:00,1523.8,1541.3,1.1484446777792363
HDFCAMC,LONG,2025-11-10 09:16:00,2025-11-10 09:23:00,5476.5,5455.0,-0.39258650598009676
HDFCAMC,LONG,2025-11-12 09:53:00,2025-11-12 09:58:00,5490.0,5476.0,-0.2550091074681239
HDFCAMC,SHORT,2025-11-14 09:54:00,2025-11-14 09:57:00,5462.5,5472.5,-0.1830663615560641
HDFCLIFE,LONG,2025-11-10 09:39:00,2025-11-10 09:50:00,758.3,758.0,-0.03956217855729322
HDFCLIFE,SHORT,2025-11-17 09:47:00,2025-11-17 09:52:00,771.75,772.25,-0.06478781988986071
HDFCLIFE,SHORT,2025-11-18 09:50:00,2025-11-18 09:56:00,763.15,764.15,-0.13103583830177554
HDFCLIFE,SHORT,2025-11-20 09:39:00,2025-11-20 09:50:00,751.1,752.0,-0.1198242577552892
HDFCLIFE,SHORT,2025-11-24 09:16:00,2025-11-24 09:21:00,762.25,763.35,-0.144309609708104
HEROMOTOCO,SHORT,2025-11-04 09:16:00,2025-11-04 09:34:00,5435.0,5382.5,0.9659613615455382
HEROMOTOCO,LONG,2025-11-12 09:55:00,2025-11-12 10:02:00,5485.0,5480.5,-0.0820419325432999
HEROMOTOCO,LONG,2025-11-13 09:59:00,2025-11-13 10:05:00,5589.0,5578.0,-0.1968151726605833
HEROMOTOCO,LONG,2025-11-17 09:17:00,2025-11-17 09:43:00,5627.0,5696.0,1.2262306735382975
HEROMOTOCO,LONG,2025-11-19 09:16:00,2025-11-19 09:29:00,5905.5,5881.5,-0.40640081280162554
HEROMOTOCO,LONG,2025-11-20 09:16:00,2025-11-20 09:42:00,5950.5,6004.0,0.8990841105789429
HFCL,LONG,2025-11-12 09:45:00,2025-11-12 09:48:00,79.74,79.5,-0.3009781790820102
HFCL,SHORT,2025-11-18 09:18:00,2025-11-18 09:32:00,75.42,75.33,0.11933174224344127
HFCL,SHORT,2025-11-20 09:42:00,2025-11-20 09:46:00,73.44,73.69,-0.3404139433551198
HINDALCO,SHORT,2025-11-06 09:16:00,2025-11-06 09:28:00,782.95,789.95,-0.8940545373267769
HINDALCO,SHORT,2025-11-06 09:55:00,2025-11-06 10:01:00,780.8,781.85,-0.13447745901640218
HINDALCO,SHORT,2025-11-14 09:17:00,2025-11-14 09:19:00,804.8,809.65,-0.6026341948310168
HINDALCO,SHORT,2025-11-18 09:48:00,2025-11-18 10:12:00,794.75,789.95,0.6039635105378993
HINDPETRO,SHORT,2025-11-13 09:54:00,2025-11-13 10:03:00,484.0,484.4,-0.08264462809916885
HINDZINC,SHORT,2025-11-04 09:17:00,2025-11-04 09:44:00,476.65,476.4,0.052449386342179806
HINDZINC,SHORT,2025-11-12 09:54:00,2025-11-12 09:57:00,485.1,486.3,-0.24737167594310214
HINDZINC,LONG,2025-11-13 09:16:00,2025-11-13 09:27:00,491.0,491.2,0.04073319755600583
HINDZINC,SHORT,2025-11-17 09:46:00,2025-11-17 09:50:00,484.95,485.7,-0.1546551190844417
HINDZINC,SHORT,2025-11-20 09:59:00,2025-11-20 10:02:00,474.05,474.95,-0.18985339099250653
HINDZINC,SHORT,2025-11-21 09:17:00,2025-11-21 09:19:00,468.25,470.0,-0.37373198077949815
HUDCO,LONG,2025-11-14 09:45:00,2025-11-14 09:50:00,227.2,226.84,-0.1584507042253456
HUDCO,LONG,2025-11-17 09:17:00,2025-11-17 09:34:00,229.73,231.65,0.8357637226309216
ICICIBANK,LONG,2025-11-13 09:46:00,2025-11-13 10:25:00,1375.7,1384.1,0.6105982408955342
ICICIPRULI,LONG,2025-11-04 09:41:00,2025-11-04 09:47:00,602.0,602.0,0.0
ICICIPRULI,LONG,2025-11-06 09:55:00,2025-11-06 10:02:00,606.8,605.95,-0.14007910349372266
ICICIPRULI,SHORT,2025-11-20 09:39:00,2025-11-20 09:46:00,609.35,610.25,-0.1476983671124932
IGL,LONG,2025-11-11 09:16:00,2025-11-11 09:18:00,210.91,209.55,-0.6448248067896188
INDIANB,SHORT,2025-11-06 09:48:00,2025-11-06 09:50:00,873.0,874.5,-0.1718213058419244
INDIANB,SHORT,2025-11-11 09:50:00,2025-11-11 09:57:00,867.55,868.9,-0.15561062762953407
INDIGO,LONG,2025-11-06 09:16:00,2025-11-06 09:31:00,5775.0,5807.0,0.5541125541125541
INDIGO,LONG,2025-11-13 09:18:00,2025-11-13 09:35:00,5852.5,5866.0,0.23067065356685176
INDUSINDBK,LONG,2025-11-11 09:24:00,2025-11-11 09:34:00,807.9,805.15,-0.34038866196311424
INDUSINDBK,LONG,2025-11-13 09:28:00,2025-11-13 09:34:00,872.65,869.45,-0.366699134819221
INDUSINDBK,SHORT,2025-11-18 09:58:00,2025-11-18 10:02:00,846.05,848.55,-0.2954908102358017
INDUSINDBK,SHORT,2025-11-19 09:49:00,2025-11-19 09:56:00,839.9,841.05,-0.1369210620311915
IOC,SHORT,2025-11-03 09:45:00,2025-11-03 09:52:00,166.24,166.66,-0.252646775745902
IOC,LONG,2025-11-07 09:41:00,2025-11-07 09:48:00,168.39,167.64,-0.4453946196329949
IRB,LONG,2025-11-03 09:38:00,2025-11-03 09:45:00,45.38,45.28,-0.22036139268400487
IRB,LONG,2025-11-17 09:16:00,2025-11-17 09:26:00,44.87,45.06,0.4234455092489522
IRB,SHORT,2025-11-20 09:16:00,2025-11-20 09:30:00,43.69,43.78,-0.2059967956054095
IRB,SHORT,2025-11-21 09:16:00,2025-11-21 09:20:00,43.77,43.86,-0.20562028786839456
IRFC,LONG,2025-11-12 09:36:00,2025-11-12 09:49:00,123.18,123.06,-0.09741841207988679
IRFC,SHORT,2025-11-14 09:52:00,2025-11-14 10:05:00,120.95,120.85,0.08267879288963086
IRFC,LONG,2025-11-17 09:20:00,2025-11-17 09:33:00,122.69,122.73,0.03260249409080304
IRFC,SHORT,2025-11-18 09:55:00,2025-11-18 10:04:00,121.29,121.26,0.024734108335395442
IRFC,SHORT,2025-11-19 09:46:00,2025-11-19 09:53:00,119.95,120.07,-0.10004168403500652
IRFC,SHORT,2025-11-24 09:16:00,2025-11-24 09:18:00,118.4,119.03,-0.5320945945945907
ITC,SHORT,2025-11-04 09:52:00,2025-11-04 10:01:00,411.75,412.15,-0.09714632665451785
ITC,LONG,2025-11-10 09:55:00,2025-11-10 10:03:00,406.55,406.35,-0.04919444102816103
ITC,SHORT,2025-11-14 09:18:00,2025-11-14 09:27:00,402.7,403.5,-0.1986590514030324
ITC,LONG,2025-11-21 09:36:00,2025-11-21 09:40:00,406.25,406.1,-0.03692307692307133
JINDALSTEL,LONG,2025-11-04 09:41:00,2025-11-04 09:57:00,1077.3,1076.8,-0.046412327114081504
JINDALSTEL,SHORT,2025-11-06 09:54:00,2025-11-06 10:01:00,1067.0,1068.4,-0.13120899718838716
JINDALSTEL,SHORT,2025-11-11 09:36:00,2025-11-11 09:52:00,1067.0,1066.5,0.046860356138706656
JINDALSTEL,SHORT,2025-11-12 09:55:00,2025-11-12 10:00:00,1075.3,1078.1,-0.26039244861898586
JINDALSTEL,LONG,2025-11-13 09:37:00,2025-11-13 09:40:00,1092.7,1087.5,-0.47588542143315143
JINDALSTEL,SHORT,2025-11-17 09:53:00,2025-11-17 10:00:00,1076.6,1077.4,-0.0743080066877375
JINDALSTEL,SHORT,2025-11-18 09:17:00,2025-11-18 09:29:00,1064.8,1065.2,-0.037565740045087434
JINDALSTEL,SHORT,2025-11-20 09:17:00,2025-11-20 09:20:00,1062.3,1067.9,-0.5271580532806304
JINDALSTEL,LONG,2025-11-20 09:52:00,2025-11-20 09:57:00,1069.9,1068.7,-0.11216001495467291
JIOFIN,LONG,2025-11-03 09:51:00,2025-11-03 10:03:00,307.7,307.0,-0.22749431264218026
JKCEMENT,SHORT,2025-11-11 09:31:00,2025-11-11 09:52:00,5545.0,5524.5,0.369702434625789
JKCEMENT,LONG,2025-11-12 09:16:00,2025-11-12 09:26:00,5664.5,5634.5,-0.5296142642775179
JKCEMENT,LONG,2025-11-17 09:17:00,2025-11-17 09:20:00,5565.5,5557.5,-0.1437427005659869
JSL,LONG,2025-11-04 09:57:00,2025-11-04 09:59:00,753.6,751.4,-0.291932059447989
JSL,LONG,2025-11-06 09:41:00,2025-11-06 09:45:00,744.65,740.45,-0.5640233666823248
JSL,LONG,2025-11-11 09:18:00,2025-11-11 09:27:00,741.55,738.25,-0.44501382239902293
JSL,LONG,2025-11-13 09:36:00,2025-11-13 09:42:00,749.6,746.4,-0.42689434364995266
JSL,SHORT,2025-11-14 09:45:00,2025-11-14 10:02:00,739.95,740.15,-0.027028853300889485
JSL,LONG,2025-11-19 09:34:00,2025-11-19 09:48:00,757.85,760.0,0.28369730157682616
JSWENERGY,SHORT,2025-11-04 09:59:00,2025-11-04 10:18:00,530.0,529.45,0.10377358490565179
JSWENERGY,SHORT,2025-11-18 09:16:00,2025-11-18 09:26:00,524.65,524.05,0.11436195558944492
JSWSTEEL,LONG,2025-11-13 09:48:00,2025-11-13 09:54:00,1194.9,1192.0,-0.24269813373504817
JSWSTEEL,SHORT,2025-11-18 09:51:00,2025-11-18 10:03:00,1162.6,1161.6,0.08601410631343541
KALYANKJIL,LONG,2025-11-03 09:34:00,2025-11-03 09:44:00,513.8,512.3,-0.29194239003503314
KALYANKJIL,LONG,2025-11-04 09:16:00,2025-11-04 09:22:00,523.0,522.0,-0.19120458891013384
KALYANKJIL,SHORT,2025-11-06 09:33:00,2025-11-06 09:37:00,518.45,520.55,-0.40505352493006247
KALYANKJIL,SHORT,2025-11-18 09:16:00,2025-11-18 09:45:00,492.2,488.15,0.8228362454286899
KEI,LONG,2025-11-10 09:31:00,2025-11-10 09:43:00,3996.0,3990.0,-0.15015015015015015
KEI,LONG,2025-11-13 09:45:00,2025-11-13 09:54:00,4103.9,4100.0,-0.09503155534978036
KEI,LONG,2025-11-14 09:34:00,2025-11-14 09:39:00,4126.2,4114.9,-0.2738597256555713
KEI,LONG,2025-11-17 09:17:00,2025-11-17 09:35:00,4141.0,4140.0,-0.02414875633904854
KOTAKBANK,SHORT,2025-11-11 09:49:00,2025-11-11 09:56:00,2082.0,2085.0,-0.1440922190201729
KOTAKBANK,LONG,2025-11-19 09:58:00,2025-11-19 10:09:00,2097.6,2097.7,0.004767353165518166
KOTAKBANK,LONG,2025-11-20 09:40:00,2025-11-20 09:49:00,2109.9,2108.3,-0.07583297786624528
KOTAKBANK,SHORT,2025-11-21 09:16:00,2025-11-21 09:19:00,2088.5,2095.7,-0.34474503231983805
KPITTECH,LONG,2025-11-07 09:49:00,2025-11-07 09:54:00,1154.2,1151.3,-0.25125628140704304
KPITTECH,LONG,2025-11-10 09:41:00,2025-11-10 09:43:00,1157.1,1152.1,-0.4321147696828278
KPITTECH,LONG,2025-11-12 09:43:00,2025-11-12 09:57:00,1223.0,1226.1,0.2534750613246042
KPITTECH,LONG,2025-11-20 09:55:00,2025-11-20 10:01:00,1223.8,1219.8,-0.3268507926131721
LAURUSLABS,LONG,2025-11-04 09:41:00,2025-11-04 09:57:00,980.65,983.4,0.28042624789680315
LAURUSLABS,LONG,2025-11-10 09:20:00,2025-11-10 09:28:00,994.5,991.6,-0.2916038210155834
LAURUSLABS,SHORT,2025-11-20 09:16:00,2025-11-20 09:21:00,973.15,979.65,-0.6679340286697837
LICHSGFIN,SHORT,2025-11-14 09:17:00,2025-11-14 09:22:00,566.6,567.6,-0.17649135192375573
LICHSGFIN,SHORT,2025-11-14 09:50:00,2025-11-14 10:18:00,568.0,565.65,0.41373239436620124
LICHSGFIN,SHORT,2025-11-18 09:50:00,2025-11-18 09:58:00,568.3,567.9,0.07038535984514821
LICHSGFIN,SHORT,2025-11-19 09:18:00,2025-11-19 09:24:00,565.0,565.55,-0.09734513274335478
LICI,SHORT,2025-11-06 09:26:00,2025-11-06 09:35:00,899.8,900.0,-0.022227161591469823
LICI,LONG,2025-11-07 09:16:00,2025-11-07 09:20:00,905.7,901.45,-0.4692503036325494
LICI,LONG,2025-11-12 09:18:00,2025-11-12 09:26:00,905.05,906.7,0.18231036959285024
LICI,SHORT,2025-11-13 09:36:00,2025-11-13 09:39:00,889.05,891.6,-0.28682301332884186
LICI,SHORT,2025-11-21 09:55:00,2025-11-21 09:57:00,901.25,902.55,-0.14424410540914892
LODHA,LONG,2025-11-03 09:39:00,2025-11-03 09:57:00,1210.9,1222.0,0.9166735486002071
LODHA,LONG,2025-11-12 09:19:00,2025-11-12 09:30:00,1234.9,1235.3,0.03239128674385485
LT,LONG,2025-11-13 09:49:00,2025-11-13 10:01:00,3965.8,3964.9,-0.022694033990622094
LTIM,LONG,2025-11-12 09:16:00,2025-11-12 09:26:00,5806.0,5828.0,0.37891836031691356
LTIM,LONG,2025-11-19 09:16:00,2025-11-19 09:49:00,5819.0,5888.5,1.1943632926619694
LTIM,LONG,2025-11-20 09:55:00,2025-11-20 10:01:00,6055.0,6036.5,-0.305532617671346
LTIM,SHORT,2025-11-21 09:55:00,2025-11-21 09:59:00,5940.0,5954.0,-0.23569023569023567
LUPIN,LONG,2025-11-13 09:50:00,2025-11-13 09:58:00,2049.4,2048.0,-0.0683126768810428
LUPIN,LONG,2025-11-17 09:16:00,2025-11-17 09:29:00,2070.2,2065.5,-0.22703120471451155
LUPIN,LONG,2025-11-18 09:44:00,2025-11-18 09:50:00,2051.9,2049.7,-0.10721770066768717
LUPIN,SHORT,2025-11-20 09:43:00,2025-11-20 09:45:00,2029.1,2031.7,-0.1281356266325039
LUPIN,SHORT,2025-11-24 09:54:00,2025-11-24 09:58:00,1990.0,1993.0,-0.1507537688442211
MARICO,LONG,2025-11-17 09:16:00,2025-11-17 09:29:00,760.35,759.5,-0.11179062273953085
MARUTI,SHORT,2025-11-19 09:53:00,2025-11-19 09:56:00,15862.0,15893.0,-0.1954356323288362
MARUTI,LONG,2025-11-21 09:59:00,2025-11-21 10:02:00,15938.0,15906.0,-0.2007780148073786
MGL,LONG,2025-11-14 09:56:00,2025-11-14 10:15:00,1243.6,1250.0,0.5146349308459386
MGL,SHORT,2025-11-18 09:43:00,2025-11-18 09:52:00,1237.4,1238.5,-0.08889607240988436
MOTHERSON,SHORT,2025-11-03 09:53:00,2025-11-03 10:00:00,104.87,105.19,-0.3051396967674198
MOTHERSON,SHORT,2025-11-07 09:43:00,2025-11-07 09:47:00,102.4,102.7,-0.2929687499999972
MOTHERSON,LONG,2025-11-19 09:25:00,2025-11-19 09:47:00,110.17,111.15,0.8895343559952836
MOTILALOFS,SHORT,2025-11-12 09:39:00,2025-11-12 09:41:00,983.75,987.35,-0.3659466327827215
MOTILALOFS,LONG,2025-11-13 09:58:00,2025-11-13 10:16:00,1012.0,1013.2,0.11857707509881872
MOTILALOFS,LONG,2025-11-19 09:17:00,2025-11-19 09:21:00,980.2,975.35,-0.4947969802081231
MOTILALOFS,SHORT,2025-11-21 09:57:00,2025-11-21 10:03:00,954.0,955.55,-0.16247379454926147
MPHASIS,SHORT,2025-11-17 09:40:00,2025-11-17 09:50:00,2735.6,2739.5,-0.1425647024418808
MPHASIS,LONG,2025-11-21 09:49:00,2025-11-21 09:55:00,2741.6,2737.1,-0.1641377297928217
MRF,LONG,2025-11-03 09:56:00,2025-11-03 09:58:00,158675.0,158420.0,-0.16070584528123522
MRF,LONG,2025-11-04 09:53:00,2025-11-04 10:03:00,158850.0,159030.0,0.11331444759206798
MUTHOOTFIN,LONG,2025-11-04 09:43:00,2025-11-04 09:55:00,3189.4,3197.4,0.2508308772809933
MUTHOOTFIN,LONG,2025-11-06 09:41:00,2025-11-06 09:52:00,3220.7,3218.8,-0.05899338653086709
MUTHOOTFIN,LONG,2025-11-10 09:42:00,2025-11-10 09:52:00,3254.9,3257.8,0.08909643921472521
MUTHOOTFIN,LONG,2025-11-14 09:16:00,2025-11-14 09:32:00,3692.0,3696.3,0.1164680390032552
MUTHOOTFIN,SHORT,2025-11-24 09:33:00,2025-11-24 09:45:00,3629.3,3631.8,-0.0688838067946987
NATIONALUM,LONG,2025-11-07 09:49:00,2025-11-07 09:54:00,231.04,230.6,-0.1904432132963979
NATIONALUM,LONG,2025-11-10 09:16:00,2025-11-10 09:35:00,247.27,252.66,2.1798034537145576
NATIONALUM,SHORT,2025-11-18 09:17:00,2025-11-18 09:26:00,256.36,257.43,-0.41738180683413684
NATIONALUM,LONG,2025-11-20 09:16:00,2025-11-20 09:44:00,259.87,261.55,0.6464770846961968
NAUKRI,SHORT,2025-11-18 09:59:00,2025-11-18 10:02:00,1313.0,1315.8,-0.2132520944402098
NCC,SHORT,2025-11-06 09:21:00,2025-11-06 09:24:00,204.66,205.2,-0.26385224274405944
NCC,SHORT,2025-11-10 09:16:00,2025-11-10 09:37:00,192.71,191.48,0.6382647501427109
NCC,SHORT,2025-11-11 09:36:00,2025-11-11 09:44:00,186.2,186.43,-0.12352309344791526
NCC,SHORT,2025-11-13 09:59:00,2025-11-13 10:00:00,185.37,185.73,-0.19420618223012634
NCC,LONG,2025-11-14 09:55:00,2025-11-14 10:01:00,185.47,185.08,-0.21027659459750164
NCC,SHORT,2025-11-19 09:46:00,2025-11-19 09:53:00,179.92,180.3,-0.21120497999112045
NESTLEIND,LONG,2025-11-13 09:54:00,2025-11-13 10:31:00,1277.1,1283.2,0.477644663691186
NHPC,SHORT,2025-11-06 09:17:00,2025-11-06 09:29:00,82.57,82.58,-0.012110936175372553
NHPC,SHORT,2025-11-06 09:51:00,2025-11-06 09:54:00,82.18,82.38,-0.24336821611096204
NHPC,SHORT,2025-11-07 09:16:00,2025-11-07 09:40:00,81.0,80.71,0.35802469135803244
NHPC,SHORT,2025-11-14 09:43:00,2025-11-14 09:46:00,81.04,81.17,-0.16041461006909608
NHPC,SHORT,2025-11-18 09:50:00,2025-11-18 10:03:00,80.43,80.47,-0.04973268680839492
NMDC,SHORT,2025-11-04 09:17:00,2025-11-04 09:37:00,75.0,74.76,0.3199999999999932
NMDC,LONG,2025-11-10 09:18:00,2025-11-10 09:40:00,74.95,75.86,1.2141427618412228
NMDC,SHORT,2025-11-11 09:37:00,2025-11-11 09:41:00,74.5,74.66,-0.21476510067113636
NMDC,LONG,2025-11-12 09:57:00,2025-11-12 09:59:00,77.17,76.99,-0.23325126344435249
NMDC,SHORT,2025-11-20 09:49:00,2025-11-20 10:00:00,74.5,74.49,0.013422818791953176
NTPC,SHORT,2025-11-04 09:54:00,2025-11-04 10:11:00,332.85,331.6,0.3755445395823944
NTPC,SHORT,2025-11-18 09:42:00,2025-11-18 09:58:00,328.0,327.75,0.07621951219512195
NYKAA,LONG,2025-11-04 09:44:00,2025-11-04 09:47:00,251.2,250.53,-0.26671974522292496
NYKAA,LONG,2025-11-10 09:17:00,2025-11-10 09:38:00,252.28,254.54,0.8958300301252541
NYKAA,LONG,2025-11-13 09:47:00,2025-11-13 09:55:00,257.19,256.69,-0.19440880283059217
NYKAA,LONG,2025-11-17 09:38:00,2025-11-17 09:50:00,261.17,262.5,0.5092468507102592
NYKAA,LONG,2025-11-21 09:36:00,2025-11-21 09:48:00,272.05,271.6,-0.1654107700790254
OBEROIRLTY,LONG,2025-11-03 09:48:00,2025-11-03 09:57:00,1809.1,1804.5,-0.2542700790448239
OBEROIRLTY,LONG,2025-11-04 09:16:00,2025-11-04 09:20:00,1823.6,1816.9,-0.3674051327045305
OBEROIRLTY,SHORT,2025-11-14 09:54:00,2025-11-14 10:08:00,1749.8,1747.0,0.1600182878043179
OBEROIRLTY,SHORT,2025-11-18 09:45:00,2025-11-18 10:02:00,1715.3,1713.6,0.09910802775025042
OBEROIRLTY,SHORT,2025-11-19 09:16:00,2025-11-19 09:23:00,1697.0,1697.0,-0.0
OBEROIRLTY,SHORT,2025-11-21 09:18:00,2025-11-21 09:27:00,1698.9,1698.1,0.04708929307199846
OIL,LONG,2025-11-04 09:50:00,2025-11-04 09:59:00,437.0,436.5,-0.11441647597254005
OIL,LONG,2025-11-12 09:19:00,2025-11-12 09:34:00,443.5,446.4,0.6538895152198371
OIL,SHORT,2025-11-13 09:54:00,2025-11-13 10:00:00,433.85,435.3,-0.3342168952402878
ONGC,SHORT,2025-11-13 09:16:00,2025-11-13 09:28:00,249.75,249.35,0.16016016016016243
PAGEIND,SHORT,2025-11-10 09:16:00,2025-11-10 09:18:00,39570.0,39740.0,-0.429618397776093
PAGEIND,LONG,2025-11-17 09:27:00,2025-11-17 09:33:00,40360.0,40155.0,-0.5079286422200198
PAGEIND,SHORT,2025-11-18 09:41:00,2025-11-18 10:02:00,39140.0,39015.0,0.31936637710781807
PAGEIND,SHORT,2025-11-19 09:49:00,2025-11-19 09:55:00,38940.0,38965.0,-0.06420133538777606
PAGEIND,LONG,2025-11-21 09:47:00,2025-11-21 09:51:00,38660.0,38600.0,-0.1551991722710812
PAYTM,LONG,2025-11-06 09:16:00,2025-11-06 09:28:00,1315.1,1310.6,-0.342179301954224
PAYTM,LONG,2025-11-07 09:50:00,2025-11-07 10:17:00,1323.7,1341.5,1.3447155699931974
PERSISTENT,LONG,2025-11-11 09:41:00,2025-11-11 09:49:00,5993.5,5976.0,-0.29198298156336033
PERSISTENT,LONG,2025-11-13 09:45:00,2025-11-13 09:55:00,6144.0,6141.0,-0.048828125
PERSISTENT,LONG,2025-11-19 09:16:00,2025-11-19 09:36:00,6138.0,6223.0,1.3848159009449332
PERSISTENT,LONG,2025-11-24 09:38:00,2025-11-24 09:44:00,6405.0,6400.0,-0.078064012490242
PETRONET,LONG,2025-11-10 09:20:00,2025-11-10 09:25:00,281.8,279.8,-0.7097232079488999
PETRONET,LONG,2025-11-12 09:54:00,2025-11-12 09:57:00,282.75,282.15,-0.2122015915119444
PIDILITIND,LONG,2025-11-03 09:41:00,2025-11-03 09:44:00,1468.0,1464.3,-0.25204359673024834
PIDILITIND,SHORT,2025-11-04 09:47:00,2025-11-04 09:52:00,1457.6,1459.3,-0.11663007683864199
PIDILITIND,LONG,2025-11-12 09:39:00,2025-11-12 09:47:00,1482.9,1481.0,-0.12812731809293215
PIDILITIND,SHORT,2025-11-14 09:54:00,2025-11-14 09:55:00,1469.0,1471.6,-0.17699115044247168
PIDILITIND,SHORT,2025-11-20 09:54:00,2025-11-20 10:01:00,1478.9,1480.0,-0.07437960646425783
PIDILITIND,SHORT,2025-11-24 09:47:00,2025-11-24 09:53:00,1467.6,1468.5,-0.061324611610799336
PNB,LONG,2025-11-04 09:52:00,2025-11-04 09:55:00,123.58,123.14,-0.3560446674219111
PNB,LONG,2025-11-12 09:36:00,2025-11-12 09:39:00,123.05,122.76,-0.2356765542462349
POLICYBZR,LONG,2025-11-03 09:49:00,2025-11-03 09:54:00,1787.4,1782.8,-0.2573570549401441
POLICYBZR,SHORT,2025-11-13 09:17:00,2025-11-13 09:24:00,1763.2,1759.8,0.19283121597096703
POLICYBZR,LONG,2025-11-19 09:54:00,2025-11-19 10:03:00,1822.7,1820.9,-0.09875459483184036
POLICYBZR,SHORT,2025-11-20 09:37:00,2025-11-20 09:56:00,1848.1,1836.6,0.6222607001785618
POONAWALLA,SHORT,2025-11-06 09:40:00,2025-11-06 09:58:00,464.65,463.85,0.17217260303453236
POONAWALLA,SHORT,2025-11-11 09:36:00,2025-11-11 09:44:00,455.8,456.15,-0.076788064940756
POONAWALLA,SHORT,2025-11-14 09:16:00,2025-11-14 09:31:00,472.5,472.5,-0.0
POONAWALLA,SHORT,2025-11-24 09:35:00,2025-11-24 09:49:00,464.5,464.45,0.010764262648011058
POWERGRID,SHORT,2025-11-04 09:16:00,2025-11-04 09:33:00,280.95,279.8,0.40932550275848983
POWERGRID,SHORT,2025-11-06 09:17:00,2025-11-06 09:29:00,274.1,272.8,0.47427946005108035
POWERGRID,SHORT,2025-11-18 09:50:00,2025-11-18 09:58:00,273.05,273.5,-0.16480498077274808
PRESTIGE,LONG,2025-11-03 09:40:00,2025-11-03 09:43:00,1760.0,1755.1,-0.2784090909090961
PRESTIGE,LONG,2025-11-13 09:16:00,2025-11-13 09:32:00,1740.4,1747.6,0.41369800045965394
PRESTIGE,SHORT,2025-11-14 09:52:00,2025-11-14 10:06:00,1737.5,1729.2,0.4776978417266161
