date,stock,strike,option_type,entry_time,entry_spot,entry_premium,exit_time,exit_spot,exit_premium,exit_reason,option_pnl_pct,option_pnl_amount,stock_pnl_pct,stock_day_pnl_pct,max_profit_pct,max_loss_pct,day_high,day_low,day_close
2025-12-15,POLYCAB,7300,CE,2025-12-15 04:00:00+00:00,7245.0,438.0,2025-12-15 04:00:00+00:00,7245.0,219.0,Stop Loss (-40%),-50.0,-821250.0,0.0,1.1654368664230053,0.0,-50.0,7355.0,7223.5,7335.0
2025-12-01,POWERGRID,270,PE,2025-12-01 04:00:00+00:00,270.85,16.2,2025-12-01 04:00:00+00:00,270.85,8.1,Stop Loss (-40%),-50.0,-30375.0,0.0,-0.9359515507432599,0.0,-50.0,272.45,268.75,269.9
2025-12-02,POWERGRID,270,PE,2025-12-02 04:00:00+00:00,269.5,16.2,2025-12-02 04:00:00+00:00,269.5,8.6,Stop Loss (-40%),-46.913580246913575,-28500.0,0.0,-0.5576208178438662,0.0,-46.913580246913575,270.65,266.9,267.5
2025-12-03,POWERGRID,270,CE,2025-12-03 04:00:00+00:00,265.8,16.2,2025-12-03 04:00:00+00:00,265.8,8.1,Stop Loss (-40%),-50.0,-30375.0,0.0,0.33651149747617654,0.0,-50.0,269.0,264.5,268.35
2025-12-04,POWERGRID,270,CE,2025-12-04 04:00:00+00:00,267.1,16.2,2025-12-04 04:00:00+00:00,267.1,8.1,Stop Loss (-40%),-50.0,-30375.0,0.0,0.9566685424873425,0.0,-50.0,270.2,265.6,269.1
2025-12-05,POWERGRID,270,CE,2025-12-05 04:00:00+00:00,269.65,16.2,2025-12-05 04:00:00+00:00,269.65,8.1,Stop Loss (-40%),-50.0,-30375.0,0.0,0.6338553318419048,0.0,-50.0,271.5,267.8,269.9
2025-12-12,POWERGRID,260,PE,2025-12-12 04:00:00+00:00,266.15,15.6,2025-12-12 04:00:00+00:00,266.15,7.8,Stop Loss (-40%),-50.0,-29250.0,0.0,-0.5283018867924443,0.0,-50.0,266.75,263.3,263.6
2025-12-01,PRESTIGE,1700,PE,2025-12-01 04:00:00+00:00,1673.6,102.0,2025-12-01 04:36:00+00:00,1686.6,60.83000000000009,Stop Loss (-40%),-40.36274509803913,-154387.49999999965,0.7767686424474187,-1.2618296529968347,0.0,-40.36274509803913,1690.2,1643.2,1658.9
2025-12-03,PRESTIGE,1650,PE,2025-12-03 04:00:00+00:00,1648.0,99.0,2025-12-03 04:00:00+00:00,1648.0,51.5,Stop Loss (-40%),-47.97979797979798,-178125.0,0.0,-1.0975756844771467,0.0,-47.97979797979798,1660.0,1630.5,1640.0
2025-12-04,PRESTIGE,1650,CE,2025-12-04 04:00:00+00:00,1636.5,99.0,2025-12-04 04:00:00+00:00,1636.5,49.5,Stop Loss (-40%),-50.0,-185625.0,0.0,0.9378806333739397,0.0,-50.0,1667.1,1629.3,1657.4
2025-12-05,PRESTIGE,1650,CE,2025-12-05 04:00:00+00:00,1672.3,99.0,2025-12-05 08:38:00+00:00,1683.3,56.042499999999954,Stop Loss (-40%),-43.39141414141419,-161090.62500000017,0.6577767147042995,1.9286403085824495,0.0,-43.39141414141419,1699.9,1652.1,1691.2
2025-12-09,PRESTIGE,1600,CE,2025-12-09 04:00:00+00:00,1594.1,96.0,2025-12-09 04:00:00+00:00,1594.1,48.0,Stop Loss (-40%),-50.0,-180000.0,0.0,2.3375000000000057,0.0,-50.0,1648.8,1588.1,1637.4
2025-12-10,PRESTIGE,1650,PE,2025-12-10 04:00:00+00:00,1642.8,99.0,2025-12-10 04:00:00+00:00,1642.8,56.700000000000045,Stop Loss (-40%),-42.72727272727268,-158624.99999999983,0.0,-1.6979065238558966,0.0,-42.72727272727268,1650.7,1611.8,1615.3
2025-12-11,PRESTIGE,1600,CE,2025-12-11 04:00:00+00:00,1631.9,96.0,2025-12-11 09:59:00+00:00,1649.5,63.99333333333333,Time Stop,-33.34027777777778,-120025.0,1.0784974569520136,1.9216510133465092,6.666666666666761,-38.03472222222217,1662.6,1615.4,1649.5
2025-12-12,PRESTIGE,1650,CE,2025-12-12 04:00:00+00:00,1681.4,99.0,2025-12-12 04:53:00+00:00,1665.0,59.39875,Stop Loss (-40%),-40.00126262626263,-148504.6875,-0.9753776614725876,0.8936170212765986,0.0,-40.00126262626263,1684.9,1626.3,1659.7
2025-12-01,RBLBANK,310,PE,2025-12-01 04:00:00+00:00,312.25,18.599999999999998,2025-12-01 04:00:00+00:00,312.25,9.299999999999999,Stop Loss (-40%),-50.0,-34874.99999999999,0.0,-2.122905027932954,0.0,-50.0,314.1,303.7,306.6
2025-12-02,RBLBANK,310,PE,2025-12-02 04:00:00+00:00,305.5,18.599999999999998,2025-12-02 07:03:00+00:00,304.85,11.140749999999978,Stop Loss (-40%),-40.103494623656026,-27972.187500000076,-0.21276595744680105,-1.3680781758957619,0.0,-40.103494623656026,307.25,300.7,302.8
2025-12-03,RBLBANK,300,CE,2025-12-03 04:00:00+00:00,302.2,18.0,2025-12-03 04:09:00+00:00,301.95,10.79249999999999,Stop Loss (-40%),-40.04166666666673,-27028.12500000004,-0.0827266710787558,0.6622516556291391,0.0,-40.04166666666673,306.0,299.45,304.0
2025-12-04,RBLBANK,300,PE,2025-12-04 04:00:00+00:00,302.9,18.0,2025-12-04 04:00:00+00:00,302.9,9.0,Stop Loss (-40%),-50.0,-33750.0,0.0,-1.891136326262128,0.0,-50.0,304.3,296.2,298.3
2025-12-05,RBLBANK,300,CE,2025-12-05 04:00:00+00:00,301.05,18.0,2025-12-05 04:00:00+00:00,301.05,10.050000000000011,Stop Loss (-40%),-44.16666666666661,-29812.499999999956,0.0,2.8956228956229033,0.0,-44.16666666666661,306.75,296.8,305.6
2025-12-09,RBLBANK,300,CE,2025-12-09 04:00:00+00:00,296.1,18.0,2025-12-09 04:00:00+00:00,296.1,9.0,Stop Loss (-40%),-50.0,-33750.0,0.0,1.5698062792251322,0.0,-50.0,304.7,294.0,304.1
2025-12-11,RBLBANK,300,CE,2025-12-11 04:00:00+00:00,303.6,18.0,2025-12-11 04:11:00+00:00,301.95,10.757499999999988,Stop Loss (-40%),-40.23611111111118,-27159.375000000047,-0.5434782608695764,2.814569536423841,0.0,-40.23611111111118,312.5,301.0,310.5
2025-12-12,RBLBANK,310,PE,2025-12-12 04:00:00+00:00,311.9,18.599999999999998,2025-12-12 04:00:00+00:00,311.9,9.299999999999999,Stop Loss (-40%),-50.0,-34874.99999999999,0.0,-1.1568123393316085,0.0,-50.0,314.45,304.95,307.6
2025-12-15,RBLBANK,310,PE,2025-12-15 04:00:00+00:00,305.2,18.599999999999998,2025-12-15 06:20:00+00:00,305.8,10.968333333333323,Stop Loss (-40%),-41.03046594982084,-28618.75000000003,0.19659239842726825,-1.105331599479855,0.0,-41.03046594982084,307.6,302.95,304.2
2025-12-01,RECLTD,360,PE,2025-12-01 04:00:00+00:00,361.6,21.599999999999998,2025-12-01 04:00:00+00:00,361.6,10.799999999999999,Stop Loss (-40%),-50.0,-40499.99999999999,0.0,-1.105277701022382,0.0,-50.0,362.8,357.0,357.9
2025-12-03,RECLTD,360,PE,2025-12-03 04:00:00+00:00,356.4,21.599999999999998,2025-12-03 09:51:00+00:00,350.8,12.628999999999989,Stop Loss (-40%),-41.532407407407455,-33641.25000000004,-1.571268237934895,-1.9972067039106083,0.0,-41.532407407407455,359.2,349.1,350.85
2025-12-04,RECLTD,350,CE,2025-12-04 04:00:00+00:00,351.9,21.0,2025-12-04 04:00:00+00:00,351.9,12.399999999999977,Stop Loss (-40%),-40.95238095238106,-32250.000000000084,0.0,0.49957179560376813,0.0,-40.95238095238106,354.6,350.1,352.05
2025-12-09,RECLTD,340,CE,2025-12-09 04:00:00+00:00,338.15,20.4,2025-12-09 04:00:00+00:00,338.15,10.2,Stop Loss (-40%),-50.0,-38250.0,0.0,0.4985337243401726,0.0,-50.0,344.45,336.5,342.7
2025-12-12,RECLTD,350,PE,2025-12-12 04:00:00+00:00,344.55,21.0,2025-12-12 07:41:00+00:00,343.4,12.58791666666669,Stop Loss (-40%),-40.05753968253957,-31545.312499999913,-0.3337686837904612,-0.7641291810842081,0.0,-40.05753968253957,346.8,341.05,344.15
2025-12-01,RELIANCE,1600,PE,2025-12-01 04:00:00+00:00,1571.0,96.0,2025-12-01 06:56:00+00:00,1574.0,57.57333333333334,Stop Loss (-40%),-40.02777777777777,-144099.99999999997,0.19096117122851686,-0.5396825396825398,0.0,-40.02777777777777,1577.5,1563.6,1566.5
2025-12-02,RELIANCE,1550,PE,2025-12-02 04:00:00+00:00,1559.5,93.0,2025-12-02 04:00:00+00:00,1559.5,46.5,Stop Loss (-40%),-50.0,-174375.0,0.0,-0.8199346614566623,0.0,-50.0,1567.5,1542.0,1548.3
2025-12-04,RELIANCE,1550,CE,2025-12-04 04:00:00+00:00,1544.7,93.0,2025-12-04 04:00:00+00:00,1544.7,46.5,Stop Loss (-40%),-50.0,-174375.0,0.0,-0.6966145833333364,0.0,-50.0,1560.5,1517.6,1525.3
2025-12-09,RELIANCE,1550,PE,2025-12-09 04:00:00+00:00,1522.5,93.0,2025-12-09 05:13:00+00:00,1534.3,55.59958333333338,Stop Loss (-40%),-40.21550179211465,-140251.56249999983,0.7750410509031169,-0.512887099915592,0.0,-40.21550179211465,1542.5,1520.1,1532.4
2025-12-11,RELIANCE,1550,CE,2025-12-11 04:00:00+00:00,1529.6,93.0,2025-12-11 04:00:00+00:00,1529.6,46.5,Stop Loss (-40%),-50.0,-174375.0,0.0,0.3969028563992393,0.0,-50.0,1550.0,1524.0,1543.0
2025-12-03,SAIL,130,PE,2025-12-03 04:00:00+00:00,132.98,7.8,2025-12-03 04:00:00+00:00,132.98,3.9,Stop Loss (-40%),-50.0,-14625.0,0.0,-0.3472746489506326,0.0,-50.0,133.6,130.29,132.0
2025-12-12,SAIL,130,CE,2025-12-12 04:00:00+00:00,131.67,7.8,2025-12-12 04:51:00+00:00,131.1,4.6132499999999945,Stop Loss (-40%),-40.8557692307693,-11950.31250000002,-0.4329004329004278,1.1494252873563218,0.0,-40.8557692307693,132.6,130.4,132.0
2025-12-02,SBICARD,875,CE,2025-12-02 04:00:00+00:00,881.45,52.5,2025-12-02 04:03:00+00:00,880.0,31.096875,Stop Loss (-40%),-40.76785714285714,-80261.71875,-0.1645016733790964,1.5268051888416891,0.0,-40.76785714285714,893.75,871.1,884.4
2025-12-03,SBICARD,875,PE,2025-12-03 04:00:00+00:00,880.05,52.5,2025-12-03 04:00:00+00:00,880.05,26.25,Stop Loss (-40%),-50.0,-98437.5,0.0,-1.3325772611284377,0.0,-50.0,885.0,866.05,870.0
2025-12-04,SBICARD,875,PE,2025-12-04 04:00:00+00:00,868.2,52.5,2025-12-04 04:07:00+00:00,869.5,31.39270833333333,Stop Loss (-40%),-40.20436507936508,-79152.34375,0.1497350840820035,-1.3218390804597702,0.0,-40.20436507936508,874.95,853.85,858.5
2025-12-05,SBICARD,850,CE,2025-12-05 04:00:00+00:00,857.2,51.0,2025-12-05 09:59:00+00:00,886.4,44.099583333333314,Time Stop,-13.530228758169974,-25876.562500000073,3.4064395706952784,3.1177291763610926,1.7442810457516778,-38.60212418300649,887.8,856.3,886.4
2025-12-11,SBICARD,875,CE,2025-12-11 04:00:00+00:00,868.4,52.5,2025-12-11 04:00:00+00:00,868.4,26.25,Stop Loss (-40%),-50.0,-98437.5,0.0,0.7393715341959308,0.0,-50.0,884.85,860.6,872.0
2025-12-02,SBILIFE,1950,CE,2025-12-02 04:00:00+00:00,1974.0,117.0,2025-12-02 04:19:00+00:00,1963.3,69.63874999999996,Stop Loss (-40%),-40.47970085470089,-177604.68750000015,-0.5420466058763954,1.6905737704918034,0.0,-40.47970085470089,1989.9,1952.0,1985.0
2025-12-04,SBILIFE,1950,CE,2025-12-04 04:00:00+00:00,1965.3,117.0,2025-12-04 09:51:00+00:00,2001.5,70.07375,Stop Loss (-40%),-40.107905982905976,-175973.43749999997,1.8419579707932656,1.5480661861739924,0.0,-40.107905982905976,2009.0,1959.0,2000.7
2025-12-05,SBILIFE,2000,CE,2025-12-05 04:00:00+00:00,2015.8,120.0,2025-12-05 04:59:00+00:00,2015.0,68.11666666666667,Stop Loss (-40%),-43.2361111111111,-194562.49999999997,-0.0396864768330169,0.7888167748377412,0.0,-43.2361111111111,2046.3,2000.7,2018.8
2025-12-09,SBILIFE,2000,PE,2025-12-09 04:00:00+00:00,1998.3,120.0,2025-12-09 04:00:00+00:00,1998.3,61.700000000000045,Stop Loss (-40%),-48.58333333333329,-218624.99999999983,0.0,-0.8370480435859381,0.0,-48.58333333333329,2028.2,1990.4,2002.1
2025-12-10,SBILIFE,2000,CE,2025-12-10 04:00:00+00:00,1998.7,120.0,2025-12-10 04:00:00+00:00,1998.7,60.0,Stop Loss (-40%),-50.0,-225000.0,0.0,0.7164328657314607,0.0,-50.0,2030.8,1994.6,2010.3
2025-12-12,SBILIFE,2000,CE,2025-12-12 04:00:00+00:00,2010.3,120.0,2025-12-12 04:00:00+00:00,2010.3,70.29999999999995,Stop Loss (-40%),-41.41666666666671,-186375.00000000017,0.0,0.8946322067594433,0.0,-41.41666666666671,2030.4,2002.4,2030.0
2025-12-01,SBIN,975,PE,2025-12-01 04:00:00+00:00,988.15,58.5,2025-12-01 04:00:00+00:00,988.15,29.25,Stop Loss (-40%),-50.0,-109687.5,0.0,-1.303972804302605,0.0,-50.0,991.2,969.85,972.6
2025-12-02,SBIN,975,PE,2025-12-02 04:00:00+00:00,977.5,58.5,2025-12-02 04:00:00+00:00,977.5,29.25,Stop Loss (-40%),-50.0,-109687.5,0.0,-0.6250000000000023,0.0,-50.0,980.45,964.9,969.9
2025-12-03,SBIN,975,PE,2025-12-03 04:00:00+00:00,962.9,58.5,2025-12-03 09:30:00+00:00,952.65,32.831250000000026,Stop Loss (-40%),-43.87820512820508,-96257.8124999999,-1.0644926783674318,-2.0248338399711567,0.0,-43.87820512820508,972.55,947.55,950.8
2025-12-05,SBIN,950,CE,2025-12-05 04:00:00+00:00,949.9,57.0,2025-12-05 04:00:00+00:00,949.9,28.5,Stop Loss (-40%),-50.0,-106875.0,0.0,2.4081783211255754,0.0,-50.0,973.3,946.7,971.7
2025-12-15,SBIN,950,CE,2025-12-15 04:00:00+00:00,960.3,57.0,2025-12-15 05:09:00+00:00,959.35,34.02625000000002,Stop Loss (-40%),-40.30482456140347,-86151.56249999993,-0.09892741851504029,0.9245233742491535,0.0,-40.30482456140347,968.85,957.25,966.1
2025-12-01,SHREECEM,26600,PE,2025-12-01 04:00:00+00:00,26495.0,1596.0,2025-12-01 04:00:00+00:00,26495.0,903.0,Stop Loss (-40%),-43.42105263157895,-2598750.0,0.0,-0.8662900188323917,0.0,-43.42105263157895,26565.0,26320.0,26320.0
2025-12-02,SHREECEM,26200,CE,2025-12-02 04:00:00+00:00,26240.0,1572.0,2025-12-02 04:00:00+00:00,26240.0,826.0,Stop Loss (-40%),-47.45547073791349,-2797500.0,0.0,1.5047619047619047,0.0,-47.45547073791349,26645.0,26165.0,26645.0
2025-12-03,SHREECEM,26600,PE,2025-12-03 04:00:00+00:00,26345.0,1596.0,2025-12-03 06:03:00+00:00,26270.0,937.145,Stop Loss (-40%),-41.28164160401003,-2470706.25,-0.28468400075915734,-1.5387502345655846,0.0,-41.28164160401003,26685.0,26115.0,26235.0
2025-12-04,SHREECEM,26300,CE,2025-12-04 04:00:00+00:00,26270.0,1578.0,2025-12-04 04:00:00+00:00,26270.0,789.0,Stop Loss (-40%),-50.0,-2958750.0,0.0,0.49486105824133997,0.0,-50.0,26490.0,26180.0,26400.0
2025-12-05,SHREECEM,26400,PE,2025-12-05 04:00:00+00:00,26300.0,1584.0,2025-12-05 04:00:00+00:00,26300.0,892.0,Stop Loss (-40%),-43.686868686868685,-2595000.0,0.0,-1.3232514177693762,0.0,-43.686868686868685,26455.0,26015.0,26100.0
2025-12-10,SHREECEM,26000,PE,2025-12-10 04:00:00+00:00,25985.0,1560.0,2025-12-10 04:00:00+00:00,25985.0,795.0,Stop Loss (-40%),-49.03846153846153,-2868750.0,0.0,-0.4807692307692308,0.0,-49.03846153846153,26095.0,25645.0,25875.0
2025-12-11,SHREECEM,25700,CE,2025-12-11 04:00:00+00:00,25850.0,1542.0,2025-12-11 04:00:00+00:00,25850.0,921.0,Stop Loss (-40%),-40.27237354085603,-2328750.0,0.0,1.2818022917071277,0.0,-40.27237354085603,26350.0,25740.0,26075.0
2025-12-12,SHREECEM,26100,CE,2025-12-12 04:00:00+00:00,26395.0,1566.0,2025-12-12 04:33:00+00:00,26295.0,927.7574999999999,Stop Loss (-40%),-40.75622605363985,-2393409.3750000005,-0.3788596325061565,0.8237547892720307,0.0,-40.75622605363985,26460.0,26100.0,26315.0
2025-12-15,SHREECEM,26300,CE,2025-12-15 04:00:00+00:00,26215.0,1578.0,2025-12-15 04:00:00+00:00,26215.0,789.0,Stop Loss (-40%),-50.0,-2958750.0,0.0,1.1032908502948449,0.0,-50.0,26720.0,26025.0,26575.0
2025-12-01,SHRIRAMFIN,850,PE,2025-12-01 04:00:00+00:00,855.25,51.0,2025-12-01 04:00:00+00:00,855.25,25.5,Stop Loss (-40%),-50.0,-95625.0,0.0,-0.6877659264440144,0.0,-50.0,865.0,849.45,851.95
2025-12-02,SHRIRAMFIN,850,PE,2025-12-02 04:00:00+00:00,853.2,51.0,2025-12-02 04:00:00+00:00,853.2,25.5,Stop Loss (-40%),-50.0,-95625.0,0.0,-1.349693251533737,0.0,-50.0,855.95,840.8,844.2
2025-12-03,SHRIRAMFIN,850,PE,2025-12-03 04:00:00+00:00,833.1,51.0,2025-12-03 07:25:00+00:00,834.85,30.485416666666644,Stop Loss (-40%),-40.224673202614426,-76929.68750000009,0.2100588164686112,-1.8259426132321528,0.0,-40.224673202614426,846.45,818.95,828.0
2025-12-05,SHRIRAMFIN,825,CE,2025-12-05 04:00:00+00:00,838.45,49.5,2025-12-05 09:59:00+00:00,853.35,35.823125000000026,Time Stop,-27.630050505050452,-51288.281249999905,1.7770886755322295,3.0429270059771834,0.0,-28.243686868686773,857.0,828.15,853.35
2025-12-09,SHRIRAMFIN,825,CE,2025-12-09 04:00:00+00:00,824.45,49.5,2025-12-09 04:00:00+00:00,824.45,24.75,Stop Loss (-40%),-50.0,-92812.5,0.0,1.6867469879518073,0.0,-50.0,849.0,817.8,844.0
2025-12-10,SHRIRAMFIN,850,PE,2025-12-10 04:00:00+00:00,852.75,51.0,2025-12-10 04:00:00+00:00,852.75,25.5,Stop Loss (-40%),-50.0,-95625.0,0.0,-1.0638297872340425,0.0,-50.0,855.8,833.3,837.0
2025-12-11,SHRIRAMFIN,850,CE,2025-12-11 04:00:00+00:00,847.95,51.0,2025-12-11 04:00:00+00:00,847.95,25.5,Stop Loss (-40%),-50.0,-95625.0,0.0,0.7780945592777464,0.0,-50.0,850.6,835.7,848.35
2025-12-15,SHRIRAMFIN,850,CE,2025-12-15 04:00:00+00:00,851.35,51.0,2025-12-15 04:00:00+00:00,851.35,26.850000000000023,Stop Loss (-40%),-47.352941176470544,-90562.49999999991,0.0,-0.1115023474178457,0.0,-47.352941176470544,870.6,845.85,851.05
2025-12-01,SIEMENS,3300,PE,2025-12-01 04:00:00+00:00,3310.5,198.0,2025-12-01 04:00:00+00:00,3310.5,99.0,Stop Loss (-40%),-50.0,-371250.0,0.0,-0.2676772233751418,0.0,-50.0,3324.9,3274.4,3316.0
2025-12-02,SIEMENS,3300,CE,2025-12-02 04:00:00+00:00,3310.8,198.0,2025-12-02 04:00:00+00:00,3310.8,109.80000000000018,Stop Loss (-40%),-44.545454545454454,-330749.9999999993,0.0,1.483294060781837,0.0,-44.545454545454454,3384.0,3301.1,3359.3
2025-12-03,SIEMENS,3400,PE,2025-12-03 04:00:00+00:00,3341.0,204.0,2025-12-03 07:21:00+00:00,3340.5,121.63499999999999,Stop Loss (-40%),-40.37500000000001,-308868.75000000006,-0.014965579167913799,-1.2484801755582549,0.0,-40.37500000000001,3374.6,3308.8,3330.0
2025-12-04,SIEMENS,3300,CE,2025-12-04 04:00:00+00:00,3339.8,198.0,2025-12-04 05:21:00+00:00,3335.0,118.4075,Stop Loss (-40%),-40.198232323232325,-298471.875,-0.1437211809090419,0.6030784001920222,0.0,-40.198232323232325,3375.0,3313.0,3353.0
2025-12-05,SIEMENS,3400,PE,2025-12-05 04:00:00+00:00,3365.0,204.0,2025-12-05 09:28:00+00:00,3317.0,119.94666666666666,Stop Loss (-40%),-41.20261437908497,-315200.00000000006,-1.4264487369985142,-1.2639405204460967,0.0,-41.20261437908497,3374.0,3280.6,3320.0
2025-12-09,SIEMENS,3200,PE,2025-12-09 04:00:00+00:00,3132.6,192.0,2025-12-09 07:05:00+00:00,3149.2,112.26666666666685,Stop Loss (-40%),-41.52777777777768,-298999.9999999993,0.5299112558258287,-2.0,0.0,-41.52777777777768,3210.0,3125.0,3136.0
2025-12-10,SIEMENS,3200,CE,2025-12-10 04:00:00+00:00,3115.1,192.0,2025-12-10 04:00:00+00:00,3115.1,96.0,Stop Loss (-40%),-50.0,-360000.0,0.0,0.9841269841269842,0.0,-50.0,3183.3,3105.2,3181.0
2025-12-11,SIEMENS,3200,CE,2025-12-11 04:00:00+00:00,3168.7,192.0,2025-12-11 04:00:00+00:00,3168.7,96.0,Stop Loss (-40%),-50.0,-360000.0,0.0,0.5124658094130281,0.0,-50.0,3205.4,3155.7,3197.0
2025-12-12,SIEMENS,3200,PE,2025-12-12 04:00:00+00:00,3196.5,192.0,2025-12-12 04:00:00+00:00,3196.5,99.5,Stop Loss (-40%),-48.17708333333333,-346875.0,0.0,-2.013778484366717,0.0,-48.17708333333333,3208.7,2992.8,3143.3
2025-12-15,SIEMENS,3100,CE,2025-12-15 04:00:00+00:00,3130.9,186.0,2025-12-15 04:07:00+00:00,3118.4,110.13416666666676,Stop Loss (-40%),-40.78808243727593,-284496.87499999965,-0.39924622313072916,0.410553451513322,0.0,-40.78808243727593,3188.5,3100.1,3155.0
2025-12-02,SRF,2900,PE,2025-12-02 04:00:00+00:00,2899.0,174.0,2025-12-02 04:00:00+00:00,2899.0,88.0,Stop Loss (-40%),-49.42528735632184,-322500.0,0.0,-1.919917864476383,0.0,-49.42528735632184,2922.3,2848.8,2865.9
2025-12-03,SRF,2800,PE,2025-12-03 04:00:00+00:00,2860.6,168.0,2025-12-03 04:00:00+00:00,2860.6,84.0,Stop Loss (-40%),-50.0,-315000.0,0.0,-0.7794396460922625,0.0,-50.0,2868.9,2822.6,2826.0
2025-12-04,SRF,2800,CE,2025-12-04 04:00:00+00:00,2825.0,168.0,2025-12-04 04:21:00+00:00,2820.2,100.76999999999983,Stop Loss (-40%),-40.01785714285725,-252112.50000000064,-0.1699115044247852,0.8262411347517795,0.0,-40.01785714285725,2849.0,2815.3,2843.3
2025-12-05,SRF,2900,CE,2025-12-05 04:00:00+00:00,2837.4,174.0,2025-12-05 04:00:00+00:00,2837.4,87.0,Stop Loss (-40%),-50.0,-326250.0,0.0,1.2978357711599844,0.0,-50.0,2891.6,2828.3,2887.9
2025-12-09,SRF,2800,CE,2025-12-09 04:00:00+00:00,2825.4,168.0,2025-12-09 04:20:00+00:00,2817.7,98.43333333333315,Stop Loss (-40%),-41.408730158730265,-260875.00000000067,-0.2725277836766572,2.275618374558307,0.0,-41.408730158730265,2901.9,2808.7,2894.4
2025-12-10,SRF,2900,CE,2025-12-10 04:00:00+00:00,2911.8,174.0,2025-12-10 04:00:00+00:00,2911.8,98.80000000000018,Stop Loss (-40%),-43.2183908045976,-281999.9999999993,0.0,0.6704486848891181,0.0,-43.2183908045976,2953.2,2901.5,2928.0
2025-12-12,SRF,2900,CE,2025-12-12 04:00:00+00:00,2990.8,174.0,2025-12-12 09:59:00+00:00,3021.6,147.8691666666666,Time Stop,-15.017720306513455,-97990.6250000003,1.029824796041184,3.091095189355166,3.8821839080460725,-26.00095785440607,3029.0,2931.0,3021.6
2025-12-15,SRF,3000,PE,2025-12-15 04:00:00+00:00,2989.5,180.0,2025-12-15 04:00:00+00:00,2989.5,100.5,Stop Loss (-40%),-44.166666666666664,-298125.0,0.0,-0.7805265246725727,0.0,-44.166666666666664,3023.6,2984.9,3000.0
2025-12-01,SUNPHARMA,1850,PE,2025-12-01 04:00:00+00:00,1837.0,111.0,2025-12-01 08:34:00+00:00,1810.3,65.63083333333338,Stop Loss (-40%),-40.87312312312308,-170134.3749999998,-1.4534567229178033,-1.7381857686040194,0.0,-40.87312312312308,1849.0,1801.0,1809.0
2025-12-02,SUNPHARMA,1800,PE,2025-12-02 04:00:00+00:00,1809.4,108.0,2025-12-02 04:00:00+00:00,1809.4,54.0,Stop Loss (-40%),-50.0,-202500.0,0.0,0.04988913525499396,0.0,-50.0,1814.9,1788.6,1804.9
2025-12-04,SUNPHARMA,1800,CE,2025-12-04 04:00:00+00:00,1802.6,108.0,2025-12-04 04:00:00+00:00,1802.6,56.59999999999991,Stop Loss (-40%),-47.59259259259267,-192750.00000000035,0.0,0.293076752930765,0.0,-47.59259259259267,1823.2,1798.3,1813.7
2025-12-05,SUNPHARMA,1800,PE,2025-12-05 04:00:00+00:00,1813.0,108.0,2025-12-05 04:00:00+00:00,1813.0,54.0,Stop Loss (-40%),-50.0,-202500.0,0.0,-0.7696536558548653,0.0,-50.0,1820.2,1800.2,1805.0
2025-12-09,SUNPHARMA,1800,PE,2025-12-09 04:00:00+00:00,1793.0,108.0,2025-12-09 04:00:00+00:00,1793.0,61.0,Stop Loss (-40%),-43.51851851851852,-176250.0,0.0,-1.213808463251668,0.0,-43.51851851851852,1801.2,1772.0,1774.2
2025-12-11,SUNPHARMA,1800,CE,2025-12-11 04:00:00+00:00,1786.6,108.0,2025-12-11 04:00:00+00:00,1786.6,54.0,Stop Loss (-40%),-50.0,-202500.0,0.0,1.6310461192350956,0.0,-50.0,1810.5,1775.1,1807.0
2025-12-12,SUNPHARMA,1800,PE,2025-12-12 04:00:00+00:00,1806.9,108.0,2025-12-12 04:00:00+00:00,1806.9,54.0,Stop Loss (-40%),-50.0,-202500.0,0.0,-0.7632743362831833,0.0,-50.0,1811.8,1791.0,1794.2
2025-12-15,SUNPHARMA,1800,CE,2025-12-15 04:00:00+00:00,1782.9,108.0,2025-12-15 04:00:00+00:00,1782.9,54.0,Stop Loss (-40%),-50.0,-202500.0,0.0,1.017425519955026,0.0,-50.0,1804.6,1777.6,1797.1
2025-12-01,TATACONSUM,1150,PE,2025-12-01 04:00:00+00:00,1169.9,69.0,2025-12-01 04:00:00+00:00,1169.9,34.5,Stop Loss (-40%),-50.0,-129375.0,0.0,-0.8444216990788204,0.0,-50.0,1178.0,1159.6,1162.5
2025-12-03,TATACONSUM,1150,PE,2025-12-03 04:00:00+00:00,1147.9,69.0,2025-12-03 04:00:00+00:00,1147.9,36.59999999999991,Stop Loss (-40%),-46.95652173913057,-121500.00000000033,0.0,-2.052077944473181,0.0,-46.95652173913057,1163.4,1133.6,1136.0
2025-12-05,TATACONSUM,1150,CE,2025-12-05 04:00:00+00:00,1145.4,69.0,2025-12-05 04:00:00+00:00,1145.4,34.5,Stop Loss (-40%),-50.0,-129375.0,0.0,1.1755485893416926,0.0,-50.0,1165.3,1140.1,1161.9
2025-12-09,TATACONSUM,1150,CE,2025-12-09 04:00:00+00:00,1138.1,69.0,2025-12-09 04:00:00+00:00,1138.1,34.5,Stop Loss (-40%),-50.0,-129375.0,0.0,0.43836577240049096,0.0,-50.0,1151.1,1131.9,1145.6
2025-12-11,TATACONSUM,1150,CE,2025-12-11 04:00:00+00:00,1140.9,69.0,2025-12-11 04:00:00+00:00,1140.9,34.5,Stop Loss (-40%),-50.0,-129375.0,0.0,0.6073409030895248,0.0,-50.0,1154.2,1135.0,1143.0
