date,stock,strike,option_type,option_symbol,entry_time,entry_spot,entry_premium,exit_time,exit_spot,exit_premium,exit_reason,option_pnl_pct,option_pnl_amount,stock_pnl_pct,max_profit_pct,max_loss_pct
2025-11-07,ABB,5100,PE,ABB 5100 PE 25 NOV 25,2025-11-07 09:30:00+00:00,5030.0,166.45,2025-11-07 15:29:00+00:00,5011.5,173.25,Time Stop (15:30PM),4.085310904175435,850.0000000000014,-0.36779324055666,20.156203063983185,-24.481826374286566
2025-11-11,ABB,5000,PE,ABB 5000 PE 25 NOV 25,2025-11-11 09:30:00+00:00,4964.5,124.35,2025-11-11 15:29:00+00:00,4976.0,116.15,Time Stop (15:30PM),-6.5942903096099625,-1024.9999999999986,0.23164467720817808,9.730599115400077,-10.73582629674306
2025-11-17,ABB,5000,CE,ABB 5000 CE 25 NOV 25,2025-11-17 09:30:00+00:00,4990.5,77.25,2025-11-17 15:29:00+00:00,5046.0,104.5,Time Stop (15:30PM),35.275080906148865,3406.25,1.1121130147279832,35.663430420711975,-15.857605177993527
2025-11-20,ABB,5100,CE,ABB 5100 CE 25 NOV 25,2025-11-20 09:30:00+00:00,5117.5,62.5,2025-11-20 15:29:00+00:00,5143.0,59.0,Time Stop (15:30PM),-5.6000000000000005,-437.5,0.4982901807523205,37.440000000000005,-29.439999999999998
2025-11-03,ABCAPITAL,300,CE,ABCAPITAL 300 CE 25 NOV 25,2025-11-03 09:31:00+00:00,332.5,35.2,2025-11-03 15:29:00+00:00,334.6,36.55,Time Stop (15:30PM),3.835227272727256,4184.999999999983,0.6315789473684279,7.954545454545446,-7.670454545454552
2025-11-06,ABCAPITAL,300,PE,ABCAPITAL 300 PE 25 NOV 25,2025-11-06 09:35:00+00:00,329.35,0.9,2025-11-06 15:29:00+00:00,327.6,1.05,Time Stop (15:30PM),16.666666666666668,465.00000000000006,-0.5313496280552603,33.33333333333333,-11.111111111111107
2025-11-10,ABCAPITAL,300,PE,ABCAPITAL 300 PE 25 NOV 25,2025-11-10 09:30:00+00:00,336.0,0.6,2025-11-10 15:29:00+00:00,333.85,0.7,Time Stop (15:30PM),16.666666666666664,309.99999999999994,-0.6398809523809456,16.666666666666664,-8.333333333333323
2025-11-11,ABCAPITAL,300,PE,ABCAPITAL 300 PE 25 NOV 25,2025-11-11 09:31:00+00:00,329.8,0.85,2025-11-11 10:10:00+00:00,324.7,1.3,Target (50%),52.941176470588246,1395.0000000000002,-1.5463917525773263,52.941176470588246,0.0
2025-11-12,ABCAPITAL,300,CE,ABCAPITAL 300 CE 25 NOV 25,2025-11-12 15:19:00+00:00,331.65,31.5,2025-11-12 15:29:00+00:00,331.3,30.05,Time Stop (15:30PM),-4.603174603174601,-4494.999999999998,-0.1055329413538266,0.0,-4.603174603174601
2025-11-13,ABCAPITAL,300,CE,ABCAPITAL 300 CE 25 NOV 25,2025-11-13 09:38:00+00:00,330.85,31.65,2025-11-13 15:29:00+00:00,332.35,32.95,Time Stop (15:30PM),4.107424960505543,4030.000000000013,0.4533776635937735,12.480252764612963,-0.7898894154818327
