stock,date,entry_price,entry_idx,rsi,macd,signal,volume_ratio,range_position,conditions_met,conditions,exit_pct,exit_reason,pnl,capital
ADANIPORTS,2025-10-13,1436.5,570,46.04677060133628,-0.19118487098580772,0.20214284141758335,3.1578947368421053,63.45083487940628,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.7149321266968327,EOD,542.9864253393665,20000
AMBER,2025-10-13,8262.5,554,49.914529914529915,6.44272716510568,0.11393423151155768,0.0,95.09803921568627,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-4.236006051437216,EOD,-847.2012102874432,20000
AMBUJACEM,2025-10-13,575.2,565,54.5766590389016,0.40967363968195514,0.04419789663075017,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.0,EOD,0.0,20000
ANGELONE,2025-10-13,2272.4,568,48.43260188087775,-0.22504204701499475,-0.27575048058292295,1.1111111111111112,32.778702163061816,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",7.62189755324766,EOD,1524.379510649532,20000
APLAPOLLO,2025-10-13,1746.3,569,45.491803278688515,-0.6160269295644412,-0.15424986121392378,0.0,47.305389221556624,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.0156903166695455,EOD,403.13806333390903,20000
APOLLOHOSP,2025-10-13,7696.0,569,45.38577912254161,-0.9497228836662543,0.8797241932942244,1.8604651162790697,17.94871794871795,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.7671517671517671,EOD,353.4303534303535,20000
ASHOKLEY,2025-10-13,137.6,568,50.2911956149366,0.11635851948699383,0.06422816060898195,7.2,64.51612903225788,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",-3.0668604651162577,EOD,-613.3720930232515,20000
AUROPHARMA,2025-10-13,1140.3,529,50.0,0.4434582802659861,0.05534975321179486,0.0,59.41422594142256,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",2.2274839954398042,EOD,445.4967990879608,20000
BAJAJFINSV,2025-10-13,2023.5,570,45.5535390199637,-0.9133518013381945,-0.27804890099703317,2.4,40.821256038647476,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",3.143068939955541,EOD,628.6137879911081,20000
BAJFINANCE,2025-10-13,1031.4,570,45.822566752799354,-0.34511774601696743,-0.11481820158050915,0.9722222222222222,40.16913319238953,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",3.9654838084157102,EOD,793.0967616831421,20000
BANKBARODA,2025-10-13,267.75,569,45.1568894952251,-0.18536474461870966,-0.08038773111339304,4.090909090909091,39.16666666666704,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.9505135387488246,EOD,590.1027077497649,20000
BANKINDIA,2025-10-13,126.95,570,45.5357142857143,-0.03976426713967385,0.01565644890004558,8.0,50.31055900621112,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",3.15084679007481,EOD,630.169358014962,20000
BEL,2025-10-13,411.3,568,50.0,-0.11896759393255252,0.004674285042703705,5.454545454545454,36.87150837988844,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.3826890347677985,EOD,476.53780695355965,20000
BHARATFORG,2025-10-13,1215.9,560,55.09499136442149,0.5272926657878543,0.39001473214626414,2.6666666666666665,99.04306220095779,2,"{'rsi': np.False_, 'macd': True, 'volume': np.True_, 'range': False}",0.016448721111918585,EOD,3.289744222383717,20000
BIOCON,2025-10-13,353.5,566,54.54545454545455,0.1461832034829058,0.00899710153249865,0.0,65.99999999999984,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",1.1315417256011315,EOD,226.3083451202263,20000
BRITANNIA,2025-10-13,5953.0,521,50.0,2.782855286443919,-0.10488766526078241,0.0,82.29166666666666,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.352763312615488,EOD,-70.5526625230976,20000
CAMS,2025-10-13,3869.7,570,46.278218425869404,-0.19577026903880324,0.7703581552455581,3.6363636363636362,43.483146067415525,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.599684730082445,EOD,519.9369460164891,20000
CGPOWER,2025-10-13,747.45,542,50.0,-0.23220933284085277,-0.055679806910218066,0.0,46.764705882353205,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.2075055187637966,EOD,441.5011037527593,20000
COALINDIA,2025-10-13,382.05,570,45.431472081218296,-0.1254891686713222,-0.034707160394128786,4.117647058823529,11.11111111111136,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.067792173799235,EOD,413.558434759847,20000
COLPAL,2025-10-13,2215.6,566,47.206165703275495,-0.3642294558590038,-0.37628163325177444,0.6666666666666666,19.241982507288263,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.8124210146235784,EOD,162.48420292471567,20000
CUMMINSIND,2025-10-13,3960.0,554,50.52264808362371,-0.5163261135598987,0.21963257010833837,6.153846153846154,42.775393419170314,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.5,EOD,500.0,20000
DABUR,2025-10-13,490.3,557,50.0,0.08981525868034623,-0.02263875042724329,0.0,73.82550335570481,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.5710789312665622,EOD,114.21578625331243,20000
ABB,2025-10-14,5188.0,566,54.457498272287495,3.14858627436206,0.3788781843624001,0.0,70.6896551724138,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.3855050115651504,EOD,-77.10100231303008,20000
ABCAPITAL,2025-10-14,298.2,561,49.525316455696185,-0.12187156319754422,-0.009246630405511604,3.5714285714285716,19.024390243902328,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.548625083836359,EOD,509.7250167672718,20000
ADANIGREEN,2025-10-14,1032.4,537,49.76076555023927,-0.2664963446050024,0.005006754001077363,6.938775510204081,18.328840970350825,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.409531189461431,EOD,681.9062378922862,20000
ALKEM,2025-10-14,5502.5,503,50.292397660818715,-2.483057059846942,-1.5803693419220388,3.1578947368421053,36.84210526315789,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.562471603816447,EOD,512.4943207632894,20000
APLAPOLLO,2025-10-14,1730.5,285,74.66666666666623,0.9424377103596271,0.6333638780102919,0.7272727272727273,47.758284600389906,2,"{'rsi': np.False_, 'macd': True, 'volume': np.False_, 'range': True}",-0.2889338341519792,EOD,-57.78676683039584,20000
APOLLOHOSP,2025-10-14,7839.5,563,54.82686253934942,5.603856852316312,1.9653271392141292,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.2678742266726194,EOD,53.57484533452388,20000
ASHOKLEY,2025-10-14,135.31,560,54.49127288207751,0.057981968371535686,0.0027261191577795923,1.5384615384615385,46.29294755877037,4,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': True}",-2.6753381124824513,EOD,-535.0676224964903,20000
ASIANPAINT,2025-10-14,2347.4,566,54.49392712550611,0.946797911001795,-0.05491678806659728,0.0,46.557377049180474,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",-0.7838459572292981,EOD,-156.76919144585963,20000
AUBANK,2025-10-14,766.0,568,50.78492935635793,-0.0968213415505943,-0.09601263304332984,6.153846153846154,17.692307692307345,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.1201044386423096,EOD,624.020887728462,20000
AXISBANK,2025-10-14,1174.8,567,50.84134615384613,0.2532187814347253,0.39552459917277566,3.862559241706161,20.689655172413595,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.0983997276132187,EOD,619.6799455226437,20000
BAJFINANCE,2025-10-14,1016.45,570,45.55040067482076,-0.45745670400788185,-0.1695096929657749,2.727272727272727,8.852867830424104,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.0695066161640825,EOD,613.9013232328165,20000
BANDHANBNK,2025-10-14,162.33,568,50.19193857965453,-0.0399513458547176,-0.011155418883817866,7.91044776119403,6.119951040391687,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.4744039918684075,EOD,694.8807983736815,20000
BANKBARODA,2025-10-14,265.0,570,45.821727019498645,-0.14143141695848271,-0.10472387998204737,3.764705882352941,12.76595744680827,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.2641509433962264,EOD,452.8301886792452,20000
BANKINDIA,2025-10-14,125.89,547,55.06898620275946,0.06236314207457383,0.021345909233917246,0.4444444444444444,51.08695652173911,2,"{'rsi': np.False_, 'macd': True, 'volume': np.False_, 'range': True}",0.6513623004209971,EOD,130.27246008419942,20000
BDL,2025-10-14,1491.1,567,50.356052899287874,-0.6290467337305472,-0.29853717797882884,5.454545454545454,11.826347305389024,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.6080745758165236,EOD,721.6149151633048,20000
BHEL,2025-10-14,231.47,568,50.09174311926606,-0.11093679625420805,-0.07417154764742051,4.444444444444445,5.9976931949251355,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",3.7758672830172415,EOD,755.1734566034484,20000
BIOCON,2025-10-14,352.8,534,51.362260343087804,-0.16374908465331828,-0.13732814812555755,2.5242718446601944,65.90909090909088,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.8140589569160932,EOD,362.81179138321863,20000
BLUESTARCO,2025-10-14,1907.6,404,53.61374407582936,0.725838327224892,0.5354333655272108,0.0,57.54475703324788,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",0.0,EOD,0.0,20000
BOSCHLTD,2025-10-14,38420.0,411,50.0,9.150390778413566,1.3133587303339243,0.0,83.70044052863436,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-2.082248828735034,EOD,-416.4497657470068,20000
BPCL,2025-10-14,333.25,508,45.7471264367816,-0.1824497630575479,-0.10867971154045383,1.9047619047619047,9.999999999999748,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.8604651162790833,EOD,372.09302325581666,20000
BRITANNIA,2025-10-14,5880.0,566,54.47154471544715,2.9254612911190634,0.1922210453889318,0.0,48.38709677419355,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",-0.10204081632653061,EOD,-20.408163265306126,20000
CAMS,2025-10-14,3801.6,569,46.30208333333332,-1.4724687516873018,-1.07032934724123,3.4615384615384617,7.401032702237566,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",0.3577441077441173,EOD,71.54882154882345,20000
CANBK,2025-10-14,126.88,563,54.44382336500837,0.08863844300036305,0.011178383249213138,0.0,52.475247524752156,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",0.7723833543505818,EOD,154.47667087011635,20000
COALINDIA,2025-10-14,381.6,570,45.60301507537691,-0.2707040836797887,-0.19273226157683895,3.5051546391752577,5.36912751677899,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.6509433962264028,EOD,330.1886792452806,20000
COFORGE,2025-10-14,1715.0,557,50.0,-0.004868235525464115,-0.30728837644605733,0.0,45.094339622641684,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",0.1282798833819136,EOD,25.65597667638272,20000
COLPAL,2025-10-14,2207.8,568,46.51685393258448,0.012434351133379096,0.10099350560401164,1.6,21.5053763440863,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",-0.643174200561678,EOD,-128.63484011233558,20000
CONCOR,2025-10-14,529.65,565,53.959484346224635,0.042488965524853484,-0.08031459953996592,0.0,36.17021276595745,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",1.0384215991692627,EOD,207.68431983385253,20000
DABUR,2025-10-14,492.45,550,54.913294797687826,0.0629841877743047,-0.018346005691211253,0.0,92.08633093525162,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.8122652045892985,EOD,-162.4530409178597,20000
ABB,2025-10-15,5255.5,565,52.98651252408477,-2.8824380036976436,-3.2814986907594,0.0,72.36180904522614,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.24735990866711063,EOD,49.471981733422126,20000
ABCAPITAL,2025-10-15,308.5,565,54.46540880503147,0.13249127961790919,-0.03865200754553462,0.0,91.20370370370382,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.3889789303079564,EOD,-77.79578606159127,20000
ADANIENSOL,2025-10-15,947.45,552,54.96651785714289,0.32913956531479016,-0.011430582301155193,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",3.4935880521399447,EOD,698.7176104279889,20000
ADANIPORTS,2025-10-15,1453.7,567,49.894514767932506,-1.0358208117836512,-0.5658322730170199,0.821917808219178,46.0000000000001,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.8341473481460975,EOD,566.8294696292195,20000
AMBUJACEM,2025-10-15,568.95,534,50.32010243277849,-0.1288590724648202,-0.042789603789716385,6.451612903225806,42.10526315789542,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.8297741453554632,EOD,565.9548290710926,20000
ANGELONE,2025-10-15,2442.5,570,54.613841524573736,-0.5312666746585819,-1.2159764628998952,1.0309278350515463,81.35444151275298,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.5649948822927403,EOD,-112.99897645854807,20000
APOLLOHOSP,2025-10-15,7927.5,566,54.479097544790974,3.699488063934041,0.5621560284442102,0.0,98.30028328611898,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.01261431725007884,EOD,-2.522863450015768,20000
ASHOKLEY,2025-10-15,136.24,567,49.85935302391002,0.026149146836758064,-0.015302232559868428,0.8163265306122449,83.03030303030302,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-4.374633000587226,EOD,-874.9266001174451,20000
ASTRAL,2025-10-15,1464.7,558,50.0,0.5576858624797296,-0.06212031176152917,0.0,93.90243902439025,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.914863111900054,EOD,-182.9726223800108,20000
AUROPHARMA,2025-10-15,1131.8,495,54.40956651718984,0.44536062245265384,-0.09973411936614375,0.0,62.02531645569628,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.4771160982505823,EOD,-95.42321965011647,20000
AXISBANK,2025-10-15,1173.2,570,45.37591483699271,-0.7366610099102218,-0.4130596448893049,3.543307086614173,27.04626334519608,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.5230139788612265,EOD,504.6027957722453,20000
BAJAJFINSV,2025-10-15,2087.5,569,45.20994700366899,-0.962511861927851,-0.1727656200211106,5.47945205479452,72.18934911242604,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.3473053892215567,EOD,469.4610778443113,20000
BAJFINANCE,2025-10-15,1058.3,567,49.76058931860033,-0.3180018060538714,0.042907847890982814,2.269503546099291,75.16778523489923,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.7685911367287335,EOD,553.7182273457466,20000
BANDHANBNK,2025-10-15,165.38,565,52.11122554067968,-0.008657530928530832,-0.05236150878519619,2.1052631578947367,55.4945054945052,4,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': True}",0.2781472971338955,EOD,55.6294594267791,20000
BANKBARODA,2025-10-15,273.55,495,54.58984374999997,0.1852554796104755,-0.05013910655374046,0.0,94.08866995073923,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.4256991409248683,EOD,-285.1398281849736,20000
BANKINDIA,2025-10-15,126.9,568,49.65346534653465,-0.15894191149257608,-0.1071725176345914,3.3333333333333335,54.12844036697248,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.253743104806945,EOD,450.74862096138895,20000
BDL,2025-10-15,1513.6,564,49.66414777497897,-1.2857740236390782,-0.5606569765325102,1.5789473684210527,50.19607843137237,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.863107822410166,EOD,372.6215644820332,20000
BEL,2025-10-15,410.05,568,49.43596549435968,-0.36519308637753056,-0.22462664904748347,2.436548223350254,48.40000000000009,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.3655651749786446,EOD,473.11303499572887,20000
BHARTIARTL,2025-10-15,1978.9,567,50.05709935287404,-1.3436401047401887,-0.9009845044654579,1.3658536585365855,50.5905511811025,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.03143160341603,EOD,406.286320683206,20000
BHEL,2025-10-15,237.32,568,50.06981290142416,-0.10137579853110879,-0.04404858480440728,0.9523809523809523,56.27283800243605,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.0057306590257844,EOD,401.14613180515687,20000
BLUESTARCO,2025-10-15,1904.0,285,47.42268041237108,-0.02283343611247801,0.1684820763416192,8.421052631578947,70.24999999999977,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.1848739495798273,EOD,436.97478991596546,20000
BPCL,2025-10-15,339.0,554,48.703956343792655,-0.34287847393721904,-0.14428666753182323,6.031746031746032,56.999999999999886,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.094395280235995,EOD,418.87905604719896,20000
BSE,2025-10-15,2458.4,567,49.036645258783544,-3.1245746173485713,-2.6173680236585914,3.4653465346534653,25.978647686832662,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.530100878620233,EOD,506.02017572404657,20000
CAMS,2025-10-15,3855.2,567,48.376552625844404,-6.770344955582914,-3.8935682584144833,1.2903225806451613,51.58798283261795,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",0.7677941481635289,EOD,153.55882963270577,20000
CANBK,2025-10-15,129.64,565,54.51807228915665,0.06619988341620342,-0.0032529732144722188,0.0,94.79166666666623,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.6325208269053149,EOD,126.50416538106296,20000
CDSL,2025-10-15,1629.4,568,49.05176832393649,-1.401498316431116,-0.9620457388654595,0.746268656716418,53.50000000000023,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",1.0187799189885791,EOD,203.75598379771583,20000
CGPOWER,2025-10-15,765.75,524,50.0,0.45998169488655094,0.09966619027965888,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.6007182500816074,EOD,120.14365001632149,20000
CHOLAFIN,2025-10-15,1684.4,548,55.760214333556604,2.033954157797325,0.4528860005792041,5.416666666666667,98.7500000000002,2,"{'rsi': np.False_, 'macd': True, 'volume': np.True_, 'range': False}",-4.35763476608882,EOD,-871.526953217764,20000
CIPLA,2025-10-15,1565.0,541,50.2802241793435,-0.30157923300907896,-0.041906957822264876,0.0,44.98141263940509,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.3130990415335346,EOD,462.61980830670694,20000
COALINDIA,2025-10-15,385.2,568,49.593495934959336,-0.20768333217273494,-0.13627745542532618,1.1267605633802817,41.09589041095884,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.2066458982346835,EOD,441.3291796469367,20000
COFORGE,2025-10-15,1765.7,567,50.065189048239986,0.7281648962004965,0.9140311053027201,1.872340425531915,77.19594594594597,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",0.8495214362575748,EOD,169.90428725151497,20000
COLPAL,2025-10-15,2237.0,566,51.83246073298378,-0.2859333587675792,-0.3072602605282097,0.0,87.5,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.8046490835940991,EOD,-160.92981671881984,20000
CONCOR,2025-10-15,532.05,568,50.2673796791443,-0.1149956343208487,-0.07462033814304495,0.0,52.22222222222146,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",1.7855464711963163,EOD,357.10929423926325,20000
CROMPTON,2025-10-15,288.25,570,44.73007712082262,-0.2126419018222805,-0.08993045758287507,11.358024691358025,54.10628019323681,2,"{'rsi': np.False_, 'macd': False, 'volume': np.True_, 'range': True}",2.844752818733754,EOD,568.9505637467507,20000
CUMMINSIND,2025-10-15,4024.0,488,50.0,1.589426603874017,0.201262124603303,0.0,87.10045662100441,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.242544731610338,EOD,-248.50894632206757,20000
360ONE,2025-10-16,1175.6,544,56.6233766233765,0.1727506093204738,0.0634374059389235,2.2857142857142856,74.04255319148878,2,"{'rsi': np.False_, 'macd': True, 'volume': np.True_, 'range': False}",-0.867642055120774,EOD,-173.5284110241548,20000
ABB,2025-10-16,5214.5,548,44.58735262593783,-2.8423433756261147,-0.48207859349708254,2.7906976744186047,53.76569037656904,2,"{'rsi': np.False_, 'macd': False, 'volume': np.True_, 'range': True}",2.358807172307987,EOD,471.76143446159745,20000
ABCAPITAL,2025-10-16,305.5,550,55.38922155688626,0.12362339919019405,0.04163884734391262,0.0,59.210526315789295,2,"{'rsi': np.False_, 'macd': True, 'volume': np.False_, 'range': True}",-0.6546644844517185,EOD,-130.9328968903437,20000
ADANIENSOL,2025-10-16,963.55,555,50.0,0.7539784497705568,0.08860281022961247,0.0,80.51470588235281,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.1208551709823003,EOD,-224.17103419646006,20000
ADANIPORTS,2025-10-16,1483.2,569,45.361328125000014,-0.7588488152180162,-0.2338632555581563,1.7241379310344827,52.50000000000009,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.1979503775620217,EOD,439.5900755124044,20000
ALKEM,2025-10-16,5533.0,285,100.0,-0.5417660049606638,-0.655891074867671,0.0,45.493562231759654,2,"{'rsi': False, 'macd': True, 'volume': False, 'range': True}",0.2530272908006506,EOD,50.60545816013012,20000
AMBER,2025-10-16,8170.5,537,50.501169395255594,8.570290655947247,0.9931890921441122,0.625,76.45631067961165,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-9.069212410501192,EOD,-1813.8424821002386,20000
AMBUJACEM,2025-10-16,572.75,564,49.62121212121212,-0.27842708146420136,-0.02779851604388116,1.0810810810810811,40.07936507936501,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.2173723264949885,EOD,443.4744652989977,20000
ANGELONE,2025-10-16,2480.9,570,54.5796737766625,1.8275914592454683,1.6927777199821419,2.2580645161290325,50.83892617449665,4,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': True}",-3.1278971341045736,EOD,-625.5794268209147,20000
APLAPOLLO,2025-10-16,1732.1,539,50.23282887077996,-0.34427558055313057,-0.03182684498466621,1.7391304347826086,21.900826446280764,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.0668552623982555,EOD,413.37105247965104,20000
ASHOKLEY,2025-10-16,137.43,562,49.947127247092,0.11027330064840157,0.019156815054396,2.051282051282051,87.68115942029003,3,"{'rsi': np.True_, 'macd': True, 'volume': np.True_, 'range': False}",-4.700574838099422,EOD,-940.1149676198844,20000
ASIANPAINT,2025-10-16,2401.9,570,45.132413278627375,-1.263282404585425,-0.49744857081619387,1.0619469026548674,48.90909090909108,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",3.505558099837621,EOD,701.1116199675242,20000
AUROPHARMA,2025-10-16,1113.5,564,49.95054401582597,-0.4708051149325456,-0.12450208141056969,3.1884057971014492,40.856031128404595,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.5806017063313793,EOD,316.1203412662759,20000
BAJAJ-AUTO,2025-10-16,9145.5,568,49.81504315659679,-3.0655576851258957,-1.44045266082711,3.969465648854962,47.41144414168937,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.7276256082226233,EOD,345.5251216445247,20000
BANDHANBNK,2025-10-16,162.17,569,45.77645051194538,-0.0604085405141177,-0.01720966417141682,1.8604651162790697,15.999999999999783,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",2.2568909169390303,EOD,451.378183387806,20000
BANKBARODA,2025-10-16,268.15,570,46.504559270516694,0.036619708439673104,0.08861878655457305,4.724409448818897,36.0,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",1.379824724967386,EOD,275.9649449934772,20000
BDL,2025-10-16,1512.1,570,45.42651593011302,-0.8841383429248708,-0.3971031708234464,1.1764705882352942,49.45355191256818,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",2.10303551352425,EOD,420.60710270485,20000
BEL,2025-10-16,413.95,569,46.02649006622515,-0.039988191932707196,0.004576702601199568,2.051282051282051,41.95402298850554,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.9809155695132374,EOD,396.18311390264745,20000
BHARATFORG,2025-10-16,1266.6,570,54.38775510204079,0.31480131595230887,0.0841381602692578,1.25,76.59137577002036,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-1.0263698089373126,EOD,-205.2739617874625,20000
BHARTIARTL,2025-10-16,2001.0,566,54.465776293823055,1.1087083514341884,0.15989061476817634,0.0,73.42657342657327,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",-0.3398300849575303,EOD,-67.96601699150607,20000
BHEL,2025-10-16,237.0,560,46.433666191155474,0.08781484961886576,0.1428903145783781,6.666666666666667,44.237918215613334,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",2.5316455696202533,EOD,506.3291139240507,20000
BIOCON,2025-10-16,364.6,563,54.50450450450449,0.302642104496897,0.05542914568773175,0.0,100.0,2,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': False}",0.1919912232583466,EOD,38.39824465166932,20000
BLUESTARCO,2025-10-16,1962.2,320,47.567567567567615,-0.7524467105422445,-0.706504079843602,5.217391304347826,68.60986547085211,2,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': False}",0.38732035470389914,EOD,77.46407094077982,20000
BPCL,2025-10-16,338.0,569,45.070422535211286,-0.07079111557277429,0.0022113306355515273,4.3478260869565215,42.67515923566896,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.153846153846147,EOD,230.76923076922944,20000
BRITANNIA,2025-10-16,5993.0,534,49.86709197235513,-1.9037323862776248,-0.5781257486094804,1.0810810810810811,55.45977011494253,2,"{'rsi': np.True_, 'macd': False, 'volume': np.False_, 'range': True}",3.0035040881027864,EOD,600.7008176205572,20000
BSE,2025-10-16,2525.8,568,49.595375722543366,-3.5851086416018916,-3.510146040119264,1.9838056680161944,43.73040752351115,3,"{'rsi': np.True_, 'macd': False, 'volume': np.True_, 'range': True}",1.5519835299706952,EOD,310.39670599413904,20000
CAMS,2025-10-16,3872.8,519,50.0,1.1689730844009318,0.06861045303171487,0.0,57.72727272727294,3,"{'rsi': np.True_, 'macd': True, 'volume': np.False_, 'range': True}",-0.31501755835573036,EOD,-63.00351167114607,20000
