date,stock,strategy,rsi,range_position,entry_price,option_type,pnl,exit_reason,exit_pct
2025-12-09,BHEL,A_CE_RANGE,53.132832080200515,83.87096774193547,281.75,CE,-518.1898846495088,EOD,-2.590949423247544
2025-12-09,BIOCON,A_CE_RANGE,54.471544715447166,86.82432432432441,390.5,CE,-568.5019206145978,EOD,-2.842509603072989
2025-12-09,BOSCHLTD,A_CE_RANGE,54.14141414141414,97.74011299435028,37245.0,CE,-171.83514565713517,EOD,-0.8591757282856759
2025-12-09,BPCL,A_CE_RANGE,46.448087431694056,73.33333333333401,358.1,CE,-184.30605975984741,EOD,-0.921530298799237
2025-12-09,BRITANNIA,A_CE_RANGE,54.24476295479604,98.07692307692307,5931.0,CE,6.744225257123587,EOD,0.033721126285617936
2025-12-09,BSE,A_CE_RANGE,53.01932367149761,68.63194046937593,2760.2,CE,-656.4741685385078,EOD,-3.282370842692539
2025-12-09,CAMS,A_CE_RANGE,52.142857142857096,91.50579150579132,759.8,CE,-384.31166096340905,EOD,-1.9215583048170453
2025-12-09,CANBK,A_CE_RANGE,52.91445874337619,98.9473684210523,148.29,CE,-558.3653651628548,EOD,-2.7918268258142738
2025-12-09,CDSL,A_CE_RANGE,53.93343419062025,94.9631449631448,1540.1,CE,-428.543601064866,EOD,-2.1427180053243298
2025-12-09,CGPOWER,A_CE_RANGE,52.202643171806166,100.0,674.0,CE,207.71513353115725,EOD,1.0385756676557862
2025-12-09,CHOLAFIN,A_CE_RANGE,44.065040650406566,79.47019867549677,1734.7,CE,99.15259122614756,EOD,0.4957629561307378
2025-12-09,CIPLA,A_CE_RANGE,54.87735310895611,82.12435233160653,1519.2,CE,-163.24381253291324,EOD,-0.8162190626645662
2025-12-09,COALINDIA,A_CE_RANGE,45.52845528455294,86.54970760233947,381.85,CE,-261.882938326568,EOD,-1.3094146916328402
2025-12-09,COLPAL,A_CE_RANGE,54.87100500577593,100.0,2198.0,CE,100.09099181073704,EOD,0.5004549590536852
2025-12-09,CONCOR,A_CE_RANGE,52.12765957446819,89.58333333333336,513.2,CE,-105.22213561964321,EOD,-0.5261106780982161
2025-12-09,CROMPTON,A_CE_RANGE,53.045685279187786,95.74468085106368,257.8,CE,-457.71916214119733,EOD,-2.2885958107059867
2025-12-09,DABUR,A_CE_RANGE,54.65787304204452,96.1977186311787,513.05,CE,-89.65987720494901,EOD,-0.44829938602474506
2025-12-09,DALBHARAT,A_CE_RANGE,52.960102960102965,100.0,2000.0,CE,-261.9999999999982,EOD,-1.309999999999991
2025-12-09,DELHIVERY,A_CE_RANGE,53.00000000000002,100.0,422.5,CE,-615.3846153846155,EOD,-3.076923076923077
2025-12-09,DIXON,A_CE_RANGE,53.186467348544454,73.70892018779342,13810.0,CE,-611.151339608979,EOD,-3.055756698044895
2025-12-09,DLF,A_CE_RANGE,52.230483271375526,75.26881720430114,703.45,CE,-534.5084938517359,EOD,-2.6725424692586794
2025-12-09,DMART,A_CE_RANGE,52.315835906484345,95.8174904942965,3951.6,CE,-18.220467658667143,EOD,-0.09110233829333572
2025-12-09,EICHERMOT,A_CE_RANGE,53.447143795141166,95.30201342281879,7275.5,CE,-678.9911346299224,EOD,-3.394955673149612
2025-12-09,ETERNAL,A_CE_RANGE,51.776649746192994,100.0,295.1,CE,-284.6492714334155,EOD,-1.4232463571670775
2025-12-09,EXIDEIND,A_CE_RANGE,53.1713900134953,100.0,380.5,CE,-105.12483574244415,EOD,-0.5256241787122208
2025-12-09,FEDERALBNK,A_CE_RANGE,52.70270270270273,87.02702702702715,264.75,CE,-400.3777148253035,EOD,-2.0018885741265176
2025-12-09,FORTIS,A_CE_RANGE,49.72426470588239,91.4793518034501,867.0,CE,369.0888119953864,EOD,1.845444059976932
2025-12-09,GAIL,A_CE_RANGE,53.881541115583644,98.6622073578598,170.9,CE,-479.8127559976621,EOD,-2.3990637799883108
2025-12-09,GLENMARK,A_CE_RANGE,54.56537618699778,100.0,1980.4,CE,0.0,EOD,0.0
2025-12-09,GMRAIRPORT,A_CE_RANGE,54.72910927456381,81.64251207729491,101.9,CE,-145.24043179588008,EOD,-0.7262021589794004
2025-12-09,GODREJCP,A_CE_RANGE,46.408209806157366,65.59766763848404,1137.2,CE,-73.86563489272375,EOD,-0.36932817446361876
2025-12-09,GODREJPROP,A_CE_RANGE,53.398058252427155,97.73109243697495,2073.0,CE,-530.6319343945972,EOD,-2.653159671972986
2025-12-09,HAL,A_CE_RANGE,45.26006711409391,66.38537271448646,4302.2,CE,540.1887406443249,EOD,2.7009437032216246
2025-12-09,HAVELLS,A_CE_RANGE,50.0,88.0281690140847,1435.4,CE,147.69402257210407,EOD,0.7384701128605203
2025-12-09,HDFCAMC,A_CE_RANGE,53.21961620469079,84.59343794579145,2581.6,CE,-9.296560272697693,EOD,-0.046482801363488466
2025-12-09,HDFCBANK,A_CE_RANGE,53.16062176165804,89.52879581151834,1017.5,CE,-621.1302211302194,EOD,-3.1056511056510967
2025-12-09,HFCL,A_CE_RANGE,52.70270270270224,89.10505836575868,67.38,CE,65.30127634312818,EOD,0.32650638171564095
2025-12-09,HINDALCO,A_CE_RANGE,54.64601769911505,100.0,830.0,CE,-286.7469879518094,EOD,-1.433734939759047
2025-12-09,HINDPETRO,A_CE_RANGE,43.262411347517705,75.7894736842106,454.45,CE,-123.22587743425919,EOD,-0.616129387171296
2025-12-09,HINDUNILVR,A_CE_RANGE,53.954950235725526,76.93726937269365,2351.2,CE,-615.8557332425964,EOD,-3.079278666212982
2025-12-09,HINDZINC,A_CE_RANGE,51.83486238532108,100.0,501.0,CE,-558.8822355289421,EOD,-2.7944111776447107
2025-12-09,HUDCO,A_CE_RANGE,53.14655172413796,100.0,218.6,CE,-761.2076852698988,EOD,-3.8060384263494935
2025-12-09,ICICIBANK,A_CE_RANGE,53.00411522633745,69.80392156862727,1399.3,CE,-471.6644036303866,EOD,-2.358322018151933
2025-12-09,ICICIGI,A_CE_RANGE,52.31607629427791,100.0,1990.0,CE,-755.77889447236,EOD,-3.7788944723617997
2025-12-09,ICICIPRULI,A_CE_RANGE,53.11268715524037,100.0,637.0,CE,-627.9434850863422,EOD,-3.139717425431711
2025-12-09,IDEA,A_CE_RANGE,53.90625000000001,100.0,10.79,CE,148.2854494902722,EOD,0.741427247451361
2025-12-09,IDFCFIRSTB,A_CE_RANGE,52.8591352859135,98.9304812834223,82.36,CE,-607.0908207867897,EOD,-3.0354541039339487
2025-12-09,IEX,A_CE_RANGE,50.0,53.48101265822783,142.24,CE,-154.66816647919327,EOD,-0.7733408323959664
2025-12-09,INDHOTEL,A_CE_RANGE,43.20113314447597,77.86116322701695,730.65,CE,-90.33052761239868,EOD,-0.4516526380619934
2025-12-09,INDIANB,A_CE_RANGE,46.58573596358121,88.65671641791059,799.35,CE,140.11384249702655,EOD,0.7005692124851328
2025-12-09,INDUSINDBK,A_CE_RANGE,51.871101871101935,83.55899419729208,857.85,CE,-319.4031590604429,EOD,-1.5970157953022142
2025-12-09,INDUSTOWER,A_CE_RANGE,51.916376306620236,89.56521739130444,409.0,CE,117.35941320293288,EOD,0.5867970660146644
2025-12-09,INFY,A_CE_RANGE,53.641346906812835,78.77237851662412,1620.3,CE,-414.73801147935455,EOD,-2.0736900573967727
2025-12-09,INOXWIND,A_CE_RANGE,53.796561604584554,100.0,126.8,CE,-599.3690851734989,EOD,-2.9968454258674946
2025-12-09,IRCTC,A_CE_RANGE,51.84094256259203,99.71671388101944,678.3,CE,-430.4879846675486,EOD,-2.152439923337743
2025-12-09,IREDA,A_CE_RANGE,46.42857142857157,85.55758683729448,133.0,CE,294.73684210526005,EOD,1.4736842105263004
2025-12-09,JINDALSTEL,A_CE_RANGE,47.02970297029703,79.35323383084562,1011.9,CE,169.97727048127555,EOD,0.8498863524063778
2025-12-09,JIOFIN,A_CE_RANGE,52.692307692307665,93.30543933054383,300.7,CE,-751.5796474891889,EOD,-3.7578982374459446
2025-12-09,JSWENERGY,A_CE_RANGE,49.57904583723107,79.03225806451597,459.45,CE,-248.12275546849193,EOD,-1.2406137773424597
2025-12-09,JSWSTEEL,A_CE_RANGE,54.105445116681075,87.31563421828918,1132.0,CE,-823.3215547703164,EOD,-4.116607773851582
2025-12-09,JUBLFOOD,A_CE_RANGE,54.03508771929825,98.75,595.95,CE,-553.7377296753083,EOD,-2.7686886483765414
2025-12-09,KALYANKJIL,A_CE_RANGE,45.1313755795982,77.99511002444987,476.3,CE,-151.16523199664172,EOD,-0.7558261599832086
2025-12-09,KAYNES,A_CE_RANGE,52.42494226327945,100.0,4290.0,CE,941.7249417249417,EOD,4.708624708624709
2025-12-09,KFINTECH,A_CE_RANGE,50.6780870806567,93.87755102040842,1049.2,CE,-285.932138772398,EOD,-1.42966069386199
2025-12-09,KOTAKBANK,A_CE_RANGE,53.01970756516214,99.5327102803732,2162.2,CE,-479.14161502173044,EOD,-2.395708075108652
2025-12-09,KPITTECH,A_CE_RANGE,50.31055900621125,77.88161993769492,1225.0,CE,-310.204081632653,EOD,-1.5510204081632653
2025-12-09,LAURUSLABS,A_CE_RANGE,52.69382391590019,99.78902953586517,1037.9,CE,-477.8880431640849,EOD,-2.389440215820424
2025-12-09,LICHSGFIN,A_CE_RANGE,54.744525547445264,100.0,544.1,CE,-95.57066715677766,EOD,-0.47785333578388833
2025-12-09,LICI,A_CE_RANGE,52.260638297872326,94.26386233269598,872.0,CE,-364.6788990825709,EOD,-1.8233944954128545
2025-12-09,LODHA,A_CE_RANGE,53.6231884057971,92.08211143695004,1090.0,CE,-352.293577981648,EOD,-1.76146788990824
2025-12-09,LT,A_CE_RANGE,53.18725099601595,92.94871794871811,4065.0,CE,-565.8056580565806,EOD,-2.8290282902829027
2025-12-09,LTF,A_CE_RANGE,50.11086474501111,84.37500000000003,311.25,CE,83.53413654618181,EOD,0.41767068273090907
2025-12-09,LTIM,A_CE_RANGE,52.01401050788091,87.55364806866953,6296.0,CE,101.65184243964423,EOD,0.5082592121982211
2025-12-09,LUPIN,A_CE_RANGE,51.8034500784108,86.53465346534618,2086.2,CE,-109.28961748633533,EOD,-0.5464480874316766
2025-12-09,MANAPPURAM,A_CE_RANGE,48.995983935742956,81.09452736318433,277.6,CE,100.86455331411939,EOD,0.5043227665705969
2025-12-09,MANKIND,A_CE_RANGE,52.835606604450845,97.03153988868291,2221.5,CE,0.0,EOD,0.0
2025-12-09,MARICO,A_CE_RANGE,53.86620330147699,100.0,740.95,CE,-51.28551184290683,EOD,-0.25642755921453414
2025-12-09,MAXHEALTH,A_CE_RANGE,52.30769230769231,89.89547038327495,1092.0,CE,0.0,EOD,0.0
2025-12-09,MCX,A_CE_RANGE,52.25311601150528,94.94163424124513,10474.0,CE,7.637960664502578,EOD,0.03818980332251289
2025-12-09,MFSL,A_CE_RANGE,50.29980013324453,58.31663326653324,1699.2,CE,381.3559322033909,EOD,1.9067796610169545
2025-12-09,NATIONALUM,A_CE_RANGE,51.05263157894729,89.57055214723903,267.5,CE,7.4766355140203915,EOD,0.037383177570101955
2025-12-09,NBCC,A_CE_RANGE,53.08219178082192,89.77556109725691,109.64,CE,-131.33892739875938,EOD,-0.6566946369937969
2025-12-09,NESTLEIND,A_CE_RANGE,52.45316681534344,96.24999999999963,1236.0,CE,-194.17475728155338,EOD,-0.9708737864077669
2025-12-09,NHPC,A_CE_RANGE,49.27953890489896,70.96774193548345,76.82,CE,93.72559229367708,EOD,0.46862796146838537
2025-12-09,NIFTYNXT50,A_CE_RANGE,50.0,100.0,68499.8,CE,-80.35059956379774,EOD,-0.4017529978189887
2025-12-09,NUVAMA,A_CE_RANGE,48.80239520958084,89.41798941798942,7145.0,CE,-184.7445766270119,EOD,-0.9237228831350595
2025-12-09,NYKAA,A_CE_RANGE,49.44134078212294,87.31343283582096,252.9,CE,63.26611308817804,EOD,0.3163305654408902
2025-12-09,ONGC,A_CE_RANGE,54.9725920125293,91.04166666666654,242.07,CE,-123.93109431156277,EOD,-0.6196554715578139
2025-12-09,PAGEIND,A_CE_RANGE,44.06779661016949,75.64102564102564,37350.0,CE,-203.4805890227577,EOD,-1.0174029451137885
2025-12-09,PATANJALI,A_CE_RANGE,50.85085085085076,55.33596837944624,545.05,CE,293.5510503623521,EOD,1.4677552518117605
2025-12-09,PERSISTENT,A_CE_RANGE,51.05162523900574,85.90785907859079,6410.0,CE,0.0,EOD,0.0
2025-12-09,PETRONET,A_CE_RANGE,53.14960629921263,100.0,274.85,CE,-647.6259778060827,EOD,-3.238129889030413
2025-12-09,PFC,A_CE_RANGE,52.30769230769223,74.9999999999998,347.4,CE,-333.9090385722484,EOD,-1.669545192861242
2025-12-09,PHOENIXLTD,A_CE_RANGE,54.54545454545455,88.56209150326798,1760.0,CE,-184.09090909090702,EOD,-0.9204545454545351
2025-12-09,PIDILITIND,A_CE_RANGE,52.64928511354077,100.0,1482.5,CE,-334.5699831365961,EOD,-1.6728499156829804
2025-12-09,PIIND,A_CE_RANGE,43.807574206755355,68.24242424242446,3328.8,CE,496.2749339101145,EOD,2.4813746695505725
2025-12-09,PNB,A_CE_RANGE,53.09818875119163,100.0,119.75,CE,-514.4050104384155,EOD,-2.5720250521920773
2025-12-09,PNBHOUSING,A_CE_RANGE,44.99999999999996,81.91780821917803,890.05,CE,-184.2593112746434,EOD,-0.9212965563732171
2025-12-09,POLICYBZR,A_CE_RANGE,51.83016105417278,87.9490150637311,1954.5,CE,411.3584036838046,EOD,2.0567920184190234
2025-12-09,POLYCAB,A_CE_RANGE,52.52100840336135,100.0,7280.0,CE,-472.5274725274725,EOD,-2.3626373626373627
2025-12-09,POWERINDIA,A_CE_RANGE,50.39164490861619,75.0,19550.0,CE,-81.84143222506393,EOD,-0.40920716112531963
2025-12-09,PPLPHARMA,A_CE_RANGE,47.493403693931484,73.57512953367869,174.66,CE,-80.15573113477484,EOD,-0.4007786556738742
2025-12-09,PRESTIGE,A_CE_RANGE,54.09279517163335,100.0,1672.0,CE,0.0,EOD,0.0
2025-12-09,RBLBANK,A_CE_RANGE,49.51644100580271,76.42857142857135,305.7,CE,143.93195943735986,EOD,0.7196597971867993
2025-12-09,RECLTD,A_CE_RANGE,48.03149606299212,89.55223880597005,347.0,CE,-311.23919308357216,EOD,-1.556195965417861
2025-12-09,RELIANCE,A_CE_RANGE,53.328661527680445,83.73983739837402,1556.0,CE,-550.1285347043726,EOD,-2.7506426735218628
2025-12-09,RVNL,A_CE_RANGE,47.30538922155688,60.27397260273975,300.0,CE,1266.6666666666667,EOD,6.333333333333334
2025-12-09,SAIL,A_CE_RANGE,52.26824457593693,94.41860465116257,131.35,CE,-520.7460982108894,EOD,-2.603730491054447
2025-12-09,SAMMAANCAP,A_CE_RANGE,41.02141680395362,59.91983967935879,141.99,CE,394.3939714064307,EOD,1.9719698570321533
2025-12-09,SBICARD,A_CE_RANGE,46.95431472081211,85.61403508771961,871.0,CE,-94.14466130883834,EOD,-0.47072330654419164
2025-12-09,SHREECEM,A_CE_RANGE,53.80333951762524,100.0,26580.0,CE,-300.97817908201654,EOD,-1.5048908954100828
2025-12-09,SHRIRAMFIN,A_CE_RANGE,54.49374288964738,96.00000000000006,855.6,CE,-114.53950444132985,EOD,-0.5726975222066493
2025-12-09,SIEMENS,A_CE_RANGE,52.86930766382822,72.79920870425319,3207.5,CE,-417.7708495713172,EOD,-2.088854247856586
2025-12-09,SRF,A_CE_RANGE,52.26997578692494,100.0,2945.0,CE,-46.179966044143846,EOD,-0.23089983022071925
2025-12-09,SUNPHARMA,A_CE_RANGE,50.63414634146339,51.96850393700787,1805.0,CE,-243.7673130193906,EOD,-1.218836565096953
2025-12-09,TATASTEEL,A_CE_RANGE,53.086419753086446,87.36842105263179,164.68,CE,-808.8413893611882,EOD,-4.044206946805941
2025-12-09,TIINDIA,A_CE_RANGE,54.50708471510401,99.90900818926305,2659.9,CE,381.9692469641729,EOD,1.9098462348208647
2025-12-09,TORNTPHARM,A_CE_RANGE,51.6180371352785,85.76779026217216,3796.7,CE,-153.8177891326669,EOD,-0.7690889456633344
2025-12-09,UNIONBANK,A_CE_RANGE,44.886363636363654,90.3614457831325,151.28,CE,163.9344262295094,EOD,0.8196721311475469
2025-12-09,UNITDSPR,A_CE_RANGE,49.555950266429846,71.31782945736403,1443.1,CE,352.0199570369357,EOD,1.7600997851846785
2025-12-09,UNOMINDA,A_CE_RANGE,54.06504065040653,66.03053435114475,1257.0,CE,-604.6141607000797,EOD,-3.023070803500398
2025-12-09,UPL,A_CE_RANGE,49.621212121212245,64.23357664233578,744.6,CE,263.2285791028728,EOD,1.3161428955143641
2025-12-09,VOLTAS,A_CE_RANGE,43.51585014409224,61.78010471204157,1321.6,CE,42.372881355934965,EOD,0.2118644067796748
2025-12-09,ZYDUSLIFE,A_CE_RANGE,51.687921980495126,59.54773869346752,929.0,CE,297.0936490850367,EOD,1.4854682454251835
2025-12-10,ABB,A_CE_RANGE,50.0,78.65612648221344,5213.0,CE,-287.74218300402845,EOD,-1.438710915020142
2025-12-10,ADANIENSOL,A_CE_RANGE,50.0,64.58015267175566,1004.3,CE,-645.225530220051,EOD,-3.226127651100255
2025-12-10,ADANIPORTS,A_CE_RANGE,50.0,50.5586592178769,1522.3,CE,-84.08329501412456,EOD,-0.4204164750706228
2025-12-10,ANGELONE,A_CE_RANGE,50.374765771392816,50.10729613733896,2477.7,CE,-1046.1314929168136,EOD,-5.230657464584068
2025-12-10,AUBANK,A_CE_RANGE,46.625766871165645,52.012882447665056,1000.1,CE,-105.98940105989308,EOD,-0.5299470052994655
2025-12-10,AXISBANK,A_CE_RANGE,50.0,77.93594306049818,1296.0,CE,-246.91358024691357,EOD,-1.2345679012345678
2025-12-10,BANDHANBNK,A_CE_RANGE,54.63969658659924,100.0,144.7,CE,-530.753282653763,EOD,-2.6537664132688152
2025-12-10,BIOCON,A_CE_RANGE,47.689463955637706,56.28742514970069,384.25,CE,-411.1906310995434,EOD,-2.055953155497717
2025-12-10,BLUESTARCO,A_CE_RANGE,50.70866141732272,86.12440191387523,1738.3,CE,-149.57142035321866,EOD,-0.7478571017660933
2025-12-10,BOSCHLTD,A_CE_RANGE,53.79310344827586,92.85714285714286,37135.0,CE,0.0,EOD,0.0
2025-12-10,CHOLAFIN,A_CE_RANGE,49.9563318777293,59.941520467836575,1754.4,CE,-168.71865025080007,EOD,-0.8435932512540003
2025-12-10,COALINDIA,A_CE_RANGE,53.56265356265365,82.11382113821188,385.1,CE,-88.28875616723165,EOD,-0.44144378083615826
2025-12-10,CUMMINSIND,A_CE_RANGE,51.79677819083031,63.81818181818165,4560.2,CE,-1.754309021532548,EOD,-0.00877154510766274
2025-12-10,DIVISLAB,A_CE_RANGE,47.063037249283674,76.42276422764228,6443.0,CE,167.6237777432873,EOD,0.8381188887164364
2025-12-10,EICHERMOT,A_CE_RANGE,50.0,70.56530214424951,7325.5,CE,-278.4792846904648,EOD,-1.392396423452324
2025-12-10,GAIL,A_CE_RANGE,50.0,95.5958549222794,172.2,CE,-813.0081300813009,EOD,-4.065040650406504
2025-12-10,HCLTECH,A_CE_RANGE,50.0,91.20370370370429,1682.2,CE,-275.8292711924893,EOD,-1.3791463559624464
2025-12-10,HDFCBANK,A_CE_RANGE,49.25816023738872,56.58914728682164,1003.4,CE,-338.8479170819215,EOD,-1.6942395854096075
2025-12-10,HDFCLIFE,A_CE_RANGE,46.98055271238484,75.81967213114761,779.15,CE,-331.1300776487162,EOD,-1.6556503882435811
2025-12-10,HINDALCO,A_CE_RANGE,52.62881177707677,70.58823529411765,835.0,CE,-517.3652694610756,EOD,-2.586826347305378
2025-12-10,HINDUNILVR,A_CE_RANGE,47.75599128540302,51.78571428571367,2328.7,CE,170.05196032121083,EOD,0.8502598016060542
2025-12-10,HINDZINC,A_CE_RANGE,51.94931773879143,78.94736842105272,520.0,CE,-565.3846153846171,EOD,-2.8269230769230855
2025-12-10,ICICIGI,A_CE_RANGE,52.6038619075483,100.0,1965.0,CE,-197.4554707379144,EOD,-0.987277353689572
2025-12-10,ICICIPRULI,A_CE_RANGE,50.37720033528923,77.14285714285722,647.75,CE,138.942493245851,EOD,0.6947124662292551
2025-12-10,INDHOTEL,A_CE_RANGE,50.0,59.036144578313255,734.5,CE,-645.336963921036,EOD,-3.22668481960518
2025-12-10,JSWSTEEL,A_CE_RANGE,50.0,50.23809523809556,1106.7,CE,-263.84747447365874,EOD,-1.3192373723682937
2025-12-10,KOTAKBANK,A_CE_RANGE,50.0,66.80000000000018,2167.5,CE,-620.0692041522474,EOD,-3.100346020761237
2025-12-10,LAURUSLABS,A_CE_RANGE,50.0,68.10035842293884,1042.0,CE,-725.527831094049,EOD,-3.627639155470245
2025-12-10,LICHSGFIN,A_CE_RANGE,50.0,55.660377358490784,538.95,CE,-474.997680675394,EOD,-2.37498840337697
2025-12-10,LICI,A_CE_RANGE,50.0,63.56382978723405,872.5,CE,-527.2206303724929,EOD,-2.6361031518624642
2025-12-10,LT,A_CE_RANGE,49.483701154079775,50.84905660377367,4036.1,CE,-288.39721513342,EOD,-1.4419860756671
2025-12-10,MANAPPURAM,A_CE_RANGE,50.0,64.06926406926429,283.85,CE,-634.1377488109918,EOD,-3.1706887440549587
2025-12-10,MARUTI,A_CE_RANGE,50.0,85.17441860465115,16293.0,CE,-392.80672681519667,EOD,-1.9640336340759834
2025-12-10,MFSL,A_CE_RANGE,49.39415538132572,55.275229357798075,1715.5,CE,-359.0789857184516,EOD,-1.7953949285922577
2025-12-10,NTPC,A_CE_RANGE,50.0,68.80733944954143,324.3,CE,-37.00277520814201,EOD,-0.18501387604071007
2025-12-10,OIL,A_CE_RANGE,50.0,65.3594771241832,402.0,CE,-149.25373134328356,EOD,-0.7462686567164178
2025-12-10,ONGC,A_CE_RANGE,50.0,72.52396166134228,241.49,CE,-64.59894819661514,EOD,-0.3229947409830757
2025-12-10,PETRONET,A_CE_RANGE,50.0,100.0,275.8,CE,-290.06526468455405,EOD,-1.4503263234227701
2025-12-10,RBLBANK,A_CE_RANGE,54.19630156472261,51.8796992481203,307.0,CE,-260.58631921824104,EOD,-1.3029315960912053
2025-12-10,RVNL,A_CE_RANGE,50.0,59.87841945288738,304.9,CE,-72.15480485404456,EOD,-0.36077402427022276
2025-12-10,SBILIFE,A_CE_RANGE,50.0,78.53492333901171,2047.3,CE,-441.55717286181624,EOD,-2.207785864309081
2025-12-10,SHREECEM,A_CE_RANGE,54.58715596330276,53.84615384615385,26050.0,CE,-92.13051823416507,EOD,-0.46065259117082535
2025-12-10,SIEMENS,A_CE_RANGE,49.12846998063272,91.21245828698544,3202.0,CE,-97.43910056215093,EOD,-0.48719550281075463
2025-12-10,SRF,A_CE_RANGE,49.84249212460622,66.7087011349306,2965.0,CE,-40.47217537942664,EOD,-0.2023608768971332
2025-12-10,TATASTEEL,A_CE_RANGE,53.111782477341386,70.46843177189372,164.7,CE,-480.8743169398883,EOD,-2.404371584699441
2025-12-10,TITAN,A_CE_RANGE,50.0,93.35260115606948,3900.6,CE,-165.10280469671238,EOD,-0.825514023483562
2025-12-10,TORNTPHARM,A_CE_RANGE,44.579646017699076,68.0851063829787,3807.6,CE,159.68063872255775,EOD,0.7984031936127888
2025-12-10,UNIONBANK,A_CE_RANGE,50.0,64.59330143540676,150.5,CE,-159.46843853820448,EOD,-0.7973421926910224
2025-12-10,VBL,A_CE_RANGE,50.0,54.62184873949564,479.7,CE,-225.14071294559005,EOD,-1.1257035647279503
2025-12-10,VEDL,A_CE_RANGE,47.403685092127354,66.37931034482763,528.85,CE,-151.27162711543914,EOD,-0.7563581355771958
2025-12-10,VOLTAS,A_CE_RANGE,49.86876640419949,75.00000000000053,1332.9,CE,-468.15214944857485,EOD,-2.340760747242874
2025-12-10,WIPRO,A_CE_RANGE,52.13055303717143,50.81521739130438,259.87,CE,-272.44391426482196,EOD,-1.3622195713241096
2025-12-10,ZYDUSLIFE,A_CE_RANGE,49.09090909090909,71.00271002710022,938.1,CE,-345.378957467222,EOD,-1.7268947873361098
2025-12-11,360ONE,A_CE_RANGE,45.10250569476085,67.02586206896568,1130.7,CE,155.65578844962812,EOD,0.7782789422481406
2025-12-11,ABB,A_CE_RANGE,43.83954154727794,63.42412451361867,5237.5,CE,171.83770883054893,EOD,0.8591885441527447
2025-12-11,ADANIENSOL,A_CE_RANGE,50.0,100.0,1014.0,CE,-191.3214990138076,EOD,-0.956607495069038
2025-12-11,ADANIENT,A_CE_RANGE,49.60474308300386,85.92788038698328,2296.0,CE,-118.46689895470698,EOD,-0.592334494773535
2025-12-11,ADANIGREEN,A_CE_RANGE,47.2622478386168,79.44535073409476,1024.4,CE,413.90081999218694,EOD,2.069504099960935
2025-12-11,ADANIPORTS,A_CE_RANGE,50.036900369003746,76.12732095490719,1529.9,CE,-175.17484802928414,EOD,-0.8758742401464207
2025-12-11,ALKEM,A_CE_RANGE,50.0,69.58333333333333,5673.5,CE,17.625804177315587,EOD,0.08812902088657794
2025-12-11,AMBER,A_CE_RANGE,50.04351610095735,74.12353923205343,6556.5,CE,-219.62937542896364,EOD,-1.0981468771448182
2025-12-11,AMBUJACEM,A_CE_RANGE,50.0,75.34626038781195,540.6,CE,325.564187939325,EOD,1.627820939696625
2025-12-11,ANGELONE,A_CE_RANGE,50.05608524957938,75.09652509652523,2532.3,CE,50.546933617656954,EOD,0.25273466808828476
2025-12-11,APOLLOHOSP,A_CE_RANGE,50.0,69.28571428571428,7097.0,CE,47.90756657742708,EOD,0.23953783288713543
2025-12-11,ASHOKLEY,A_CE_RANGE,50.0,66.59751037344425,159.99,CE,140.00875054690974,EOD,0.7000437527345487
2025-12-11,ASIANPAINT,A_CE_RANGE,50.0,57.446808510638306,2808.0,CE,199.43019943019942,EOD,0.9971509971509971
2025-12-11,ASTRAL,A_CE_RANGE,50.0,93.09090909090875,1419.1,CE,78.92326122190634,EOD,0.3946163061095317
2025-12-11,BAJAJ-AUTO,A_CE_RANGE,43.71345029239767,60.36866359447005,9104.0,CE,289.9824253075571,EOD,1.4499121265377855
2025-12-11,BANKBARODA,A_CE_RANGE,53.04659498207894,57.342657342657844,288.6,CE,-332.6403326403373,EOD,-1.6632016632016866
2025-12-11,BANKINDIA,A_CE_RANGE,49.8640072529465,53.70786516853916,141.39,CE,314.02503713134274,EOD,1.5701251856567136
2025-12-11,BDL,A_CE_RANGE,50.0,97.61336515513128,1439.0,CE,-503.12717164697455,EOD,-2.515635858234873
2025-12-11,BEL,A_CE_RANGE,52.838427947598234,56.024096385541824,392.2,CE,-224.3753187149402,EOD,-1.121876593574701
2025-12-11,BHARATFORG,A_CE_RANGE,47.11815561959652,78.64321608040211,1417.4,CE,56.441371525328066,EOD,0.28220685762664033
2025-12-11,BHEL,A_CE_RANGE,49.24406047516206,72.04968944099383,280.8,CE,-398.86039886040044,EOD,-1.9943019943020022
2025-12-11,BOSCHLTD,A_CE_RANGE,53.95095367847412,93.64406779661016,37255.0,CE,-118.10495235538853,EOD,-0.5905247617769427
2025-12-11,BRITANNIA,A_CE_RANGE,53.78531073446327,86.36363636363636,5925.0,CE,-128.2700421940928,EOD,-0.6413502109704641
2025-12-11,BSE,A_CE_RANGE,54.08906882591098,90.53583855254006,2719.4,CE,-148.5621828344474,EOD,-0.7428109141722371
2025-12-11,CDSL,A_CE_RANGE,52.68336314847942,90.35812672176307,1546.0,CE,-442.43208279430553,EOD,-2.2121604139715276
2025-12-11,CGPOWER,A_CE_RANGE,50.0,100.0,675.95,CE,-621.3477328204749,EOD,-3.1067386641023744
2025-12-11,CIPLA,A_CE_RANGE,50.278551532033404,55.52631578947344,1518.1,CE,-28.983597918448304,EOD,-0.1449179895922415
2025-12-11,COALINDIA,A_CE_RANGE,50.0,72.85714285714319,386.85,CE,-139.5889879798395,EOD,-0.6979449398991975
